V2,V4,X,X.1
MAX,C19orf47,0.2558899,0.156234865
MAX,COL6A1,0.2362540,0.136555389
MAX,ADM,0.1678258,0.067975379
MAX,PACRGL,0.1028169,0.002822297
MAX,CRKL,0.3173598,0.217841003
MAX,CSF1,0.3873528,0.287989303
MAX,RAD9B,0.1701712,0.070325990
MAX,CIART,0.1647252,0.064867970
MAX,CFAP57,0.1676115,0.067760643
MAX,SCFD2,0.2850199,0.185429453
MAX,DBP,0.1802857,0.080462898
MAX,DCN,0.1404784,0.040567332
MAX,SDE2,0.1237495,0.023801394
MAX,AKR1C1,0.1355533,0.035631277
MAX,DFFA,0.1451681,0.045267443
MAX,THAP5,0.1516129,0.051726579
MAX,DPAGT1,0.2075032,0.107740798
MAX,AGT,0.1060284,0.006040938
MAX,DVL2,0.1474947,0.047599198
MAX,TOR1A,0.1495069,0.049615921
MAX,ECE1,0.3040704,0.204522225
MAX,PLD6,0.2553784,0.155722158
MAX,ENKUR,0.2462804,0.146603957
MAX,RRAS2,0.2751418,0.175529441
MAX,ALDOC,0.2630562,0.163417057
MAX,MYO16,0.2896516,0.190071419
MAX,EMC1,0.1926649,0.092869604
MAX,KIAA0930,0.1640449,0.064186103
MAX,SIRT1,0.1110131,0.011036701
MAX,LEMD3,0.1287072,0.028770072
MAX,CORO1C,0.1167661,0.016802464
MAX,NUP62,0.1168860,0.016922604
MAX,SNHG1,0.1366674,0.036747893
MAX,SDF2L1,0.1816529,0.081833217
MAX,FJX1,0.3105169,0.210983005
MAX,METAP1D,0.1227632,0.022812872
MAX,MEIOB,0.1062718,0.006284847
MAX,GABPB1,0.1561313,0.056254958
MAX,GALK2,0.1289640,0.029027364
MAX,NEPRO,0.2035132,0.103741932
MAX,RAI14,0.1826936,0.082876201
MAX,PHF19,0.2402070,0.140517100
MAX,TRMT2A,0.1553817,0.055503668
MAX,UTP25,0.1924115,0.092615588
MAX,SNX5,0.1149082,0.014940462
MAX,AMPD3,0.2013669,0.101590935
MAX,EML4,0.1746140,0.074778683
MAX,GP1BB,0.1243259,0.024379045
MAX,ANG,0.1550519,0.055173175
MAX,LOC283922,0.1953252,0.095535780
MAX,GPR37,0.2272021,0.127483374
MAX,TRIM59,0.2422929,0.142607665
MAX,YPEL1,0.1021862,0.002190207
MAX,MYLPF,0.2760160,0.176405547
MAX,TRA2A,0.2094667,0.109708649
MAX,NOP53,0.1304301,0.030496799
MAX,SLC40A1,0.1006386,0.000639224
MAX,HNRNPF,0.1733022,0.073463969
MAX,HOXA3,0.1676115,0.067760643
MAX,C6orf52,0.1795088,0.079684294
MAX,CTU2,0.1138657,0.013895578
MAX,IGSF1,0.2324762,0.132769194
MAX,INPPL1,0.1323475,0.032418417
MAX,ITPR1,0.1037939,0.003801503
MAX,HSD11B1L,0.2076482,0.107886147
MAX,KIF2A,0.1502501,0.050360679
MAX,GPR153,0.2532638,0.153602886
MAX,SNHG17,0.3675086,0.268101110
MAX,XKR9,0.2931105,0.193537986
MAX,TRIM61,0.1251772,0.025232237
MAX,LIPC,0.2094172,0.109659037
MAX,CENPP,0.1113302,0.011354518
MAX,LOXL1,0.1222667,0.022315284
MAX,METTL1,0.1341240,0.034198871
MAX,MFAP1,0.1434023,0.043497760
MAX,MGST2,0.1434023,0.043497760
MAX,ASGR1,0.3549032,0.255467719
MAX,THAP7-AS1,0.1929165,0.093121743
MAX,SULT1A4,0.2832476,0.183653217
MAX,MST1,0.1297959,0.029861165
MAX,MYO7A,0.3118580,0.212327065
MAX,DDR2,0.1613219,0.061457119
MAX,COQ4,0.1553453,0.055467244
MAX,UTP11,0.1684383,0.068589255
MAX,INSIG2,0.1874778,0.087671011
MAX,MRTO4,0.2372520,0.137555563
MAX,PHF20,0.2084979,0.108737695
MAX,NOP16,0.2802388,0.180637720
MAX,LSR,0.1680668,0.068216976
MAX,GET4,0.2254256,0.125702942
MAX,PGK1,0.1959829,0.096194979
MAX,ABCB4,0.1431265,0.043221321
MAX,SERPINE2,0.2503408,0.150673388
MAX,PI4KA,0.1175948,0.017632989
MAX,FXYD3,0.1588638,0.058993572
MAX,C21orf62-AS1,0.1222866,0.022335236
MAX,PUS7,0.1157973,0.015831511
MAX,GNB1L,0.1566916,0.056816539
MAX,LZTFL1,0.1625022,0.062640041
MAX,CCNJ,0.1906902,0.090890538
MAX,PPA1,0.1833278,0.083511834
MAX,PPAT,0.1649944,0.065137677
MAX,DYM,0.1486438,0.048750816
MAX,PPID,0.2730851,0.173468199
MAX,BCAS3,0.1573231,0.057449386
MAX,PAK1IP1,0.2939476,0.194376887
MAX,LAMTOR1,0.1776117,0.077782965
MAX,RMND1,0.1012090,0.001210812
MAX,PPP2R3C,0.1188523,0.018893241
MAX,SLC35A5,0.2569048,0.157251929
MAX,ZCWPW1,0.1146515,0.014683170
MAX,ANKRD30BL,0.1472002,0.047304049
MAX,UBE2Q1,0.2985690,0.199008601
MAX,CMTR2,0.1573366,0.057462944
MAX,EAF2,0.1935479,0.093754591
MAX,ITFG2,0.1358721,0.035950808
MAX,GPRC5C,0.2618216,0.162179673
MAX,POLE4,0.3372615,0.237786934
MAX,EXOSC5,0.1346083,0.034684202
MAX,MCCC1,0.1326084,0.032679895
MAX,DUS3L,0.1002627,0.000262503
MAX,MAN1C1,0.1046226,0.004632028
MAX,PTBP1,0.2223081,0.122578521
MAX,HECW2,0.1418440,0.041936006
MAX,CCDC191,0.1211789,0.021224995
MAX,USP36,0.1237848,0.023836709
MAX,QSOX1,0.1186625,0.018703059
MAX,ENOPH1,0.1061911,0.006204034
MAX,RAD9A,0.1733880,0.073549935
MAX,RANBP1,0.1441767,0.044273822
MAX,BCKDHA,0.2467056,0.147030195
MAX,KLHL12,0.2535105,0.153850105
MAX,RBP4,0.1894012,0.089598691
MAX,RGS1,0.2200970,0.120362488
MAX,RNASE4,0.2205661,0.120832646
MAX,DHX35,0.1389821,0.039067711
MAX,FAM111A,0.1534867,0.053604506
MAX,TINAGL1,0.2101084,0.110351777
MAX,RAB17,0.2564109,0.156756968
MAX,NOC3L,0.1088810,0.008899838
MAX,SHC1,0.1464951,0.046597347
MAX,RBM15,0.1432018,0.043296807
MAX,EPS8L2,0.1384780,0.038562522
MAX,HLTF,0.1155886,0.015622328
MAX,GRAMD2B,0.1505401,0.050651410
MAX,LRRC61,0.2140538,0.114305935
MAX,SNRPA,0.1684910,0.068642073
MAX,BRCA1,0.2601047,0.160458985
MAX,STAT1,0.2776891,0.178082345
MAX,STAT5A,0.1395667,0.039653615
MAX,SULT1A2,0.1273033,0.027363038
MAX,SULT1A1,0.1481865,0.048292570
MAX,SULT1A3,0.1982778,0.098494939
MAX,KLF9,0.1969660,0.097180224
MAX,TAF12,0.1757915,0.075958819
MAX,SNORD104,0.3318844,0.232397868
MAX,HNF1A,0.2371413,0.137444599
MAX,THBS1,0.3549032,0.255467719
MAX,C1R,0.2355727,0.135872592
MAX,C1S,0.1179613,0.018000292
MAX,TTR,0.1060888,0.006101462
MAX,VSNL1,0.1697214,0.069875239
MAX,ZNF74,0.2252262,0.125503130
MAX,ASPSCR1,0.1226994,0.022748893
MAX,CCDC86,0.2251085,0.125385126
MAX,PRR15L,0.1639569,0.064097970
MAX,TFEB,0.2078604,0.108098785
MAX,ARMH3,0.2274588,0.127740689
MAX,AIMP2,0.1479207,0.048026139
MAX,HSPBAP1,0.2794656,0.179862799
MAX,RTL10,0.1452745,0.045374055
MAX,QTRT2,0.1029652,0.002970978
MAX,C12orf49,0.1124732,0.012500074
MAX,DHDDS,0.2203303,0.120596378
MAX,C10orf88,0.1162233,0.016258452
MAX,NUP214,0.1644224,0.064564445
MAX,PIGZ,0.2151122,0.115366725
MAX,FLAD1,0.2795915,0.179989001
MAX,THAP7,0.1338673,0.033941579
MAX,KDM7A,0.1462088,0.046310428
MAX,SLC7A5P1,0.3371419,0.237667026
MAX,CAPG,0.2827032,0.183107573
MAX,PIP5K1A,0.2063833,0.106618401
MAX,IMMP2L,0.1060888,0.006101462
MAX,IQCG,0.1487510,0.048858285
MAX,DNAJC30,0.1053592,0.005370233
MAX,AKT1S1,0.1161732,0.016208208
MAX,KLF11,0.3203684,0.220856346
MAX,GLYR1,0.1424335,0.042526807
MAX,C19orf48,0.2176230,0.117883005
MAX,RNFT2,0.3442298,0.244770691
MAX,SNHG7,0.1229561,0.023006185
MAX,PIK3R3,0.2038336,0.104063025
MAX,CIPC,0.1532736,0.053390905
MAX,RRP1,0.2214484,0.121716936
MAX,AKR1C3,0.1887000,0.088895924
MAX,RNMT,0.1091981,0.009217655
MAX,SGPL1,0.1034735,0.003480410
MAX,CCNT1,0.1463172,0.046419061
MAX,PIP4P1,0.1428847,0.042978990
MAX,RCCD1,0.1331223,0.033194982
MAX,AP4M1,0.2812699,0.181671074
MAX,G6PC3,0.2178349,0.118095465
MAX,EFTUD2,0.1179152,0.017954082
MAX,LONP1,0.1588638,0.058993572
MAX,ORMDL3,0.1398737,0.039961358
MAX,PAXBP1,0.2244166,0.124691753
MAX,ABCG1,0.2890359,0.189454296
MAX,SOCS5,0.1315073,0.031576386
MAX,ECE2,0.2072120,0.107448925
MAX,IP6K1,0.1655171,0.065661600
MAX,URB2,0.2246482,0.124923803
MAX,MFAP3L,0.3195052,0.219991163
MAX,AP5Z1,0.1626391,0.062777193
MAX,GOLGA5,0.1935706,0.093777259
MAX,ZNRF3,0.1096586,0.009679176
MAX,ZNF783,0.1673536,0.067502173
MAX,ZNF574,0.2004403,0.100662281
MAX,ZNF512,0.1039567,0.003964599
MAX,ZCCHC2,0.1339505,0.034025003
MAX,YTHDF1,0.2452999,0.145621285
MAX,VKORC1L1,0.1320364,0.032106662
MAX,VAC14,0.1503044,0.050415142
MAX,USP32,0.1861343,0.086324502
MAX,USP3,0.2094727,0.109714711
MAX,UBXN10,0.1407360,0.040825521
MAX,UBN1,0.1904470,0.090646775
MAX,TXNDC12,0.1070576,0.007072416
MAX,TRMT6,0.1513898,0.051502958
MAX,TRIM27,0.1283123,0.028374227
MAX,TRIB1,0.1491553,0.049263524
MAX,TOM1L2,0.4344077,0.335148586
MAX,TNFRSF21,0.2408328,0.141144292
MAX,TMEM222,0.1810330,0.081211875
MAX,TMEM108,0.3013503,0.201796026
MAX,TLE3,0.2577605,0.158109539
MAX,TIMM50,0.2568504,0.157197466
MAX,TEX10,0.1722730,0.072432491
MAX,TESK2,0.2760160,0.176405547
MAX,TBL1X,0.2965945,0.197029734
MAX,SYNCRIP,0.1396699,0.039757096
MAX,STAT3,0.1003183,0.000318130
MAX,ST7,0.1664001,0.066546587
MAX,ST6GAL1,0.1127385,0.012765970
MAX,SPPL3,0.3619529,0.262533024
MAX,SOCS2,0.1969743,0.097188600
MAX,SMYD4,0.1350896,0.035166548
MAX,SLX1B-SULT1A4,0.1120045,0.012030322
MAX,SLC7A5,0.2855375,0.185948200
MAX,SLC4A2,0.1319551,0.032025114
MAX,SLC43A1,0.1441673,0.044264428
MAX,SLC36A1,0.2142626,0.114515177
MAX,SLC31A2,0.1620990,0.062235944
MAX,SLC25A33,0.1942619,0.094470129
MAX,SIM2,0.1290537,0.029117353
MAX,SIAH2,0.1327460,0.032817781
MAX,SFXN2,0.1277638,0.027824560
MAX,SEC24A,0.1159197,0.015954193
MAX,SEC23IP,0.1467203,0.046823136
MAX,SDF4,0.1412064,0.041296917
MAX,RSU1,0.1165656,0.016601511
MAX,RFX3,0.1384176,0.038501997
MAX,RELB,0.1533046,0.053421979
MAX,RDH5,0.2805997,0.180999404
MAX,QSOX2,0.1538540,0.053972567
MAX,PTGES2,0.1271028,0.027162085
MAX,PRDM2,0.2402557,0.140565907
MAX,PPP1R3D,0.1057080,0.005719789
MAX,PPP1R3B,0.2644352,0.164799093
MAX,PPM1N,0.2694467,0.169821731
MAX,POGK,0.1073477,0.007363147
MAX,PLOD3,0.1204045,0.020448933
MAX,PHC3,0.2275117,0.127793719
MAX,PDP2,0.1277638,0.027824560
MAX,NUP153,0.1808460,0.081024479
MAX,NRAS,0.3460836,0.246628508
MAX,NOL6,0.1374481,0.037530309
MAX,NOC2L,0.1916786,0.091881082
MAX,NLN,0.2334163,0.133711417
MAX,NIT1,0.1641405,0.064281943
MAX,NHLRC1,0.2584861,0.158836729
MAX,NEK8,0.1561388,0.056262453
MAX,NDUFS1,0.1023881,0.002392593
MAX,MSL3,0.1487510,0.048858285
MAX,MLX,0.1472380,0.047341906
MAX,TLNRD1,0.3219670,0.222458425
MAX,MEPCE,0.2042001,0.104430351
MAX,MEN1,0.1279198,0.027980925
MAX,MEGF9,0.1630761,0.063215150
MAX,MEF2D,0.1821788,0.082360216
MAX,MDC1,0.2007067,0.100929265
MAX,MAPK3,0.1486438,0.048750816
MAX,LYAR,0.3058646,0.206320370
MAX,LTBR,0.1485834,0.048690291
MAX,LSS,0.1851253,0.085313312
MAX,DRC3,0.1074227,0.007438341
MAX,LMNA,0.1630761,0.063215150
MAX,LETM2,0.1198929,0.019936225
MAX,LENG9,0.1887637,0.088959781
MAX,RIC1,0.1412241,0.041314664
MAX,KDM6B,0.2007128,0.100935327
MAX,KDM6A,0.1065400,0.006553645
MAX,KDM4C,0.1698809,0.070035059
MAX,KDM4B,0.2378258,0.138130671
MAX,KCNH2,0.1636480,0.063788383
MAX,KANSL1,0.1241480,0.024200759
MAX,JAKMIP1,0.3897584,0.290400226
MAX,ILVBL,0.2958556,0.196289199
MAX,IFRD2,0.1877345,0.087928303
MAX,ICAM2,0.1301098,0.030175705
MAX,GPSM2,0.1464636,0.046565844
MAX,GPR176,0.3994963,0.300159740
MAX,GNL3,0.2345507,0.134848252
MAX,GNB2,0.1394090,0.039495618
MAX,GIN1,0.1573827,0.057509177
MAX,GCLC,0.3388737,0.239402649
MAX,FOXJ3,0.1410757,0.041166006
MAX,GSEC,0.1026374,0.002642390
MAX,FBXO33,0.3472578,0.247805335
MAX,FASTK,0.1899095,0.090108123
MAX,FAM83H,0.2613160,0.161672905
MAX,FAM214B,0.2821916,0.182594865
MAX,FAM214A,0.2339307,0.134226911
MAX,HGH1,0.1307657,0.030833065
MAX,ABHD17B,0.1588638,0.058993572
MAX,ESRRA,0.1042738,0.004282416
MAX,EPB41,0.1882522,0.088447073
MAX,ENO3,0.1295085,0.029573150
MAX,EML2,0.2395778,0.139886512
MAX,ELOVL4,0.1179485,0.017987522
MAX,EHMT2,0.1294212,0.029485609
MAX,EGR2,0.1126737,0.012701027
MAX,EFL1,0.1067405,0.006754599
MAX,DUSP7,0.2659711,0.166338358
MAX,DRAP1,0.1814044,0.081584154
MAX,DNAJA3,0.2797860,0.180183893
MAX,DLL4,0.1551984,0.055320018
MAX,DLEU2,0.1213959,0.021442554
MAX,DDX19B,0.2471067,0.147432102
MAX,DAZAP1,0.2601610,0.160515347
MAX,CPEB1,0.1434023,0.043497760
MAX,COMTD1,0.2403755,0.140686047
MAX,CNPY3,0.1606296,0.060763256
MAX,CDKN2C,0.1049096,0.004919682
MAX,CDKL3,0.1913186,0.091520309
MAX,CD3EAP,0.1060284,0.006040938
MAX,SLC35F6,0.1111758,0.011199797
MAX,MGME1,0.1190232,0.019064567
MAX,C1orf122,0.1978030,0.098019125
MAX,C19orf54,0.1807546,0.080932862
MAX,TIMM29,0.1564817,0.056606191
MAX,C19orf25,0.1384780,0.038562522
MAX,NDUFAF8,0.1875333,0.087726615
MAX,C16orf72,0.1898585,0.090056937
MAX,TMEM258,0.1312045,0.031272861
MAX,BHLHE40,0.1785437,0.078717024
MAX,BCL9L,0.2543611,0.154702616
MAX,AUP1,0.1369575,0.037038624
MAX,ATXN7L2,0.1805214,0.080699167
MAX,ATP1B3,0.1313989,0.031467752
MAX,ATG5,0.1393067,0.039393046
MAX,ATG3,0.1062515,0.006264559
MAX,ATF7,0.1531108,0.053227809
MAX,ATAD3B,0.1329227,0.032994926
MAX,ASS1,0.1456275,0.045727824
MAX,ASPHD1,0.1384176,0.038501997
MAX,AP1S2,0.1034768,0.003483686
MAX,AKAP1,0.2087546,0.108994987
MAX,AGAP3,0.2935666,0.193995090
MAX,ACACA,0.1228362,0.022886045
MAX,ABRACL,0.1124138,0.012440458
MAX,ZSWIM7,0.2938485,0.194277592
MAX,ZSWIM5,0.1363844,0.036464250
MAX,ZSWIM1,0.3121183,0.212587947
MAX,ZSCAN2,0.5398579,0.440832614
MAX,ZNHIT6,0.1304301,0.030496799
MAX,ZNF839,0.1629051,0.063043824
MAX,ZNF718,0.1813557,0.081535347
MAX,ZNF691,0.1276237,0.027684131
MAX,ZNF69,0.2881082,0.188524599
MAX,ZNF668,0.1371075,0.037188927
MAX,ZNF641,0.2754355,0.175823763
MAX,ZNF608,0.2882708,0.188687572
MAX,ZNF595,0.2500841,0.150416096
MAX,ZNF580,0.1235281,0.023579417
MAX,ZNF507,0.1279408,0.028001948
MAX,ZNF503,0.3645520,0.265137941
MAX,ZNF496,0.1932837,0.093489781
MAX,ZNF485,0.1578078,0.057935220
MAX,ZNF48,0.2435091,0.143826539
MAX,ZNF324,0.1324634,0.032534545
MAX,ZNF267,0.2469605,0.147285611
MAX,ZPR1,0.1683664,0.068517224
MAX,ZNF202,0.1871340,0.087326446
MAX,ZMYND12,0.1823557,0.082537513
MAX,ZMYM6,0.1977058,0.097921706
MAX,ZHX2,0.1593253,0.059456036
MAX,ZFR2,0.1426475,0.042741289
MAX,ZFP92,0.2502536,0.150585989
MAX,ZFP36,0.2359628,0.136263516
MAX,ZDHHC9,0.1571395,0.057265390
MAX,ZDHHC8,0.1000742,0.000073500
MAX,ZDHHC3,0.1490152,0.049123095
MAX,ZDHHC23,0.2435755,0.143893103
MAX,ZDHHC17,0.1175183,0.017556362
MAX,ZDHHC16,0.1031053,0.003111407
MAX,ZCCHC8,0.1369575,0.037038624
MAX,ZC3H18,0.2679017,0.168273220
MAX,ZC2HC1C,0.1772501,0.077420560
MAX,ZBTB9,0.2094514,0.109693281
MAX,ZBTB22,0.3329120,0.233427702
MAX,ZBTB10,0.1100645,0.010086036
MAX,YIF1B,0.1273073,0.027367049
MAX,YIF1A,0.1100268,0.010048179
MAX,YAP1,0.2200970,0.120362488
MAX,YAF2,0.1313672,0.031435957
MAX,XXYLT1,0.1806874,0.080865517
MAX,XRCC4,0.1085781,0.008596313
MAX,WWOX,0.1626249,0.062762967
MAX,WWC2,0.1428579,0.042952116
MAX,WNT3,0.1434837,0.043579308
MAX,WEE1,0.1524845,0.052600114
MAX,WDSUB1,0.3661028,0.266692200
MAX,WDR75,0.1076890,0.007705263
MAX,WASH3P,0.1086865,0.008704947
MAX,VWA7,0.2640318,0.164394807
MAX,VPS37C,0.1369575,0.037038624
MAX,VPS37B,0.1800559,0.080232669
MAX,VPS18,0.1220731,0.022121197
MAX,VMAC,0.1921358,0.092339328
MAX,VDR,0.1319173,0.031987257
MAX,USP6NL,0.2246482,0.124923803
MAX,USP5,0.2204359,0.120702226
MAX,USP49,0.2216546,0.121923540
MAX,USP24,0.2068372,0.107073370
MAX,USE1,0.1635333,0.063673395
MAX,URI1,0.2343054,0.134602467
MAX,UMPS,0.1065400,0.006553645
MAX,UBXN6,0.3029214,0.203370607
MAX,UBFD1,0.1492670,0.049375434
MAX,UBE2Q2,0.1145316,0.014563030
MAX,UBE2G1,0.2709069,0.171285103
MAX,UBE2D4,0.1214337,0.021480411
MAX,TXLNG,0.1793723,0.079547549
MAX,TUT1,0.1037939,0.003801503
MAX,TUBGCP4,0.2602498,0.160604390
MAX,TUBG2,0.1698266,0.069980596
MAX,TTLL12,0.3119063,0.212375427
MAX,TTC4,0.1096586,0.009679176
MAX,TTC21B,0.1491553,0.049263524
MAX,TST,0.2553784,0.155722158
MAX,TSPAN12,0.1013046,0.001306652
MAX,TSC22D2,0.1492157,0.049324048
MAX,TRPT1,0.1329195,0.032991649
MAX,TRNT1,0.2281173,0.128400623
MAX,TRNP1,0.1047635,0.004773191
MAX,TRMT112,0.1086865,0.008704947
MAX,TRMT11,0.1909042,0.091105020
MAX,TRMT1,0.1578078,0.057935220
MAX,TRIP6,0.3559559,0.256522739
MAX,TRIM7,0.4389606,0.339711545
MAX,TREX1,0.2482877,0.148615759
MAX,TRDMT1,0.1104124,0.010434659
MAX,TRAFD1,0.1262179,0.026275221
MAX,TRAF2,0.1227204,0.022769916
MAX,TOR3A,0.1407125,0.040801956
MAX,TOP3B,0.1090321,0.009051282
MAX,TNIP2,0.1301424,0.030208446
MAX,TNIP1,0.1397639,0.039851292
MAX,TNFAIP8,0.1462088,0.046310428
MAX,TMUB1,0.1408316,0.040921361
MAX,TMEM97,0.3902227,0.290865560
MAX,TMEM69,0.1987894,0.099007647
MAX,TMEM68,0.1082067,0.008224034
MAX,TMEM51,0.2097838,0.110026466
MAX,TMEM237,0.1072203,0.007235512
MAX,TMEM223,0.2076692,0.107907171
MAX,TMEM192,0.1618104,0.061946668
MAX,TMEM187,0.1099244,0.009945608
MAX,TMEM185B,0.2650265,0.165391682
MAX,TMEM167B,0.1309384,0.031006230
MAX,TMEM151A,0.1760483,0.076216111
MAX,TMEM141,0.1159600,0.015994607
MAX,TMEM132A,0.1877053,0.087899027
MAX,TMEM120B,0.2812219,0.181622965
MAX,TMEM11,0.1667634,0.066910637
MAX,TANGO6,0.2492141,0.149544193
MAX,TMCC1,0.1658263,0.065971479
MAX,TMC5,0.2881082,0.188524599
MAX,TM4SF1,0.2460105,0.146333491
MAX,TLE6,0.1747061,0.074871003
MAX,TLE4,0.2714035,0.171782850
MAX,TIMM44,0.2615901,0.161947622
MAX,TIGD5,0.2200970,0.120362488
MAX,TIGD2,0.1055100,0.005521433
MAX,THOC6,0.2719162,0.172296699
MAX,THAP11,0.1501988,0.050309294
MAX,TGIF1,0.1755642,0.075730992
MAX,TGFBRAP1,0.1692143,0.069366949
MAX,TFB2M,0.1046226,0.004632028
MAX,TFAM,0.1818617,0.082042400
MAX,TEX264,0.2090750,0.109316081
MAX,TEN1,0.1684322,0.068583193
MAX,TEC,0.1763444,0.076512905
MAX,TEAD3,0.3549032,0.255467719
MAX,TCTN3,0.1646772,0.064819861
MAX,TCN2,0.3236034,0.224098451
MAX,TCEAL6,0.1155660,0.015599660
MAX,TBP,0.2906613,0.191083306
MAX,TBC1D8,0.2658450,0.166211978
MAX,TBC1D14,0.1729308,0.073091690
MAX,TAP2,0.2030846,0.103312417
MAX,TAGLN2,0.4917455,0.392613529
MAX,TAF8,0.1416813,0.041772910
MAX,TAF6,0.2010875,0.101310883
MAX,TAF1,0.1211789,0.021224995
MAX,TADA1,0.1840022,0.084187639
MAX,TACSTD2,0.1842329,0.084418931
MAX,SYTL3,0.1694127,0.069565864
MAX,SYT5,0.1025938,0.002598699
MAX,SYT14,0.1167661,0.016802464
MAX,SYS1-DBNDD2,0.1896978,0.089895862
MAX,SYNRG,0.2863744,0.186786978
MAX,SYCE1L,0.1499957,0.050105766
MAX,SUV39H2,0.2116760,0.111922842
MAX,STX6,0.1022389,0.002243025
MAX,STX4,0.1704958,0.070651301
MAX,STX18,0.1344059,0.034481373
MAX,STRAP,0.1032823,0.003288795
MAX,STK40,0.1550545,0.055175778
MAX,STK19,0.1830662,0.083249622
MAX,STK17B,0.3968104,0.297467910
MAX,STK10,0.1932837,0.093489781
MAX,STBD1,0.1057717,0.005783646
MAX,STAT5B,0.1738138,0.073976677
MAX,STARD10,0.1060888,0.006101462
MAX,STAG3L3,0.1023338,0.002338130
MAX,ST7-AS1,0.2376220,0.137926386
MAX,ST6GALNAC4,0.1454356,0.045535507
MAX,SSX2IP,0.1862744,0.086464930
MAX,SSTR1,0.2491740,0.149504023
MAX,SSH3,0.1008709,0.000871972
MAX,SSBP4,0.3154598,0.215936888
MAX,SRSF6,0.1831735,0.083357114
MAX,SRRD,0.1241480,0.024200759
MAX,SRD5A3,0.1212332,0.021279458
MAX,SPNS2,0.1394468,0.039533475
MAX,SPATA2,0.2880906,0.188506907
MAX,SPAG7,0.1931387,0.093344455
MAX,SP100,0.1312588,0.031327323
MAX,SORD,0.1769382,0.077107989
MAX,SOD2,0.1711843,0.071341398
MAX,SNX8,0.2093629,0.109604621
MAX,SNX33,0.3195052,0.219991163
MAX,SNX30,0.1534280,0.053545626
MAX,SNRNP48,0.1009875,0.000988835
MAX,SNRNP25,0.1163121,0.016347496
MAX,SNORD87,0.2502536,0.150585989
MAX,SNORD79,0.3058646,0.206320370
MAX,SNORD76,0.3372615,0.237786934
MAX,SNORD50A,0.2953911,0.195823654
MAX,SNORD12C,0.2340486,0.134345105
MAX,SNORA48,0.3074129,0.207872111
MAX,SNORA3B,0.3873528,0.287989303
MAX,SNORA17A,0.3074129,0.207872111
MAX,SNN,0.1515701,0.051683623
MAX,SNHG8,0.1351600,0.035237146
MAX,SNHG10,0.3421262,0.242662346
MAX,SNAR-A3,0.3195052,0.219991163
MAX,SMYD2,0.2011078,0.101331171
MAX,SMG6,0.1024476,0.002452208
MAX,PPP4R3B,0.1114930,0.011517614
MAX,SLC7A6,0.1175981,0.017636266
MAX,SLC6A9,0.2233891,0.123661919
MAX,SLC43A3,0.1052279,0.005238676
MAX,SLC39A6,0.1046226,0.004632028
MAX,SLC39A13,0.4873631,0.388221361
MAX,SLC39A1,0.1138195,0.013849368
MAX,SLC38A9,0.2084979,0.108737695
MAX,SLC35B2,0.1126737,0.012701027
MAX,SLC31A1,0.1905503,0.090750309
MAX,SLC30A1,0.1880542,0.088248662
MAX,SLC2A6,0.1215503,0.021597275
MAX,SLC29A2,0.2644352,0.164799093
MAX,SLC25A6,0.1189066,0.018947703
MAX,SLC25A46,0.1292811,0.029345181
MAX,SLC25A45,0.1302181,0.030284339
MAX,SLC25A44,0.1778791,0.078051029
MAX,SLC25A37,0.1215503,0.021597275
MAX,SLC25A28,0.3203397,0.220827538
MAX,SLC25A27,0.1821788,0.082360216
MAX,SLC25A19,0.1825493,0.082731530
MAX,SLC25A15,0.1697214,0.069875239
MAX,SLC20A2,0.1100728,0.010094266
MAX,SLC20A1,0.1184267,0.018466790
MAX,SLC1A5,0.1377573,0.037840224
MAX,SLC12A7,0.1198116,0.019854677
MAX,SLC10A7,0.1944808,0.094689508
MAX,SIX2,0.3012102,0.201655598
MAX,SHPK,0.2614895,0.161846871
MAX,SHMT1,0.1668851,0.067032653
MAX,SH3KBP1,0.1369514,0.037032562
MAX,SH3BP2,0.1160447,0.016079409
MAX,SH2D4A,0.3104483,0.210914227
MAX,SH2B3,0.2092722,0.109513758
MAX,SGSH,0.1234115,0.023462554
MAX,SGMS1,0.1181509,0.018190351
MAX,SFXN4,0.1012776,0.001279567
MAX,SFT2D3,0.1062079,0.006220868
MAX,SFT2D2,0.1375327,0.037615133
MAX,SFR1,0.1764333,0.076601948
MAX,SFMBT2,0.1883879,0.088583084
MAX,SETMAR,0.1460922,0.046193564
MAX,SETDB2,0.1477941,0.047899268
MAX,SERPINE1,0.1706987,0.070854634
MAX,SEMA6D,0.1696158,0.069769391
MAX,SEMA3E,0.1887637,0.088959781
MAX,COA7,0.1206057,0.020650621
MAX,SEH1L,0.1588638,0.058993572
MAX,SECISBP2,0.1154258,0.015459232
MAX,SEC16A,0.1186037,0.018644179
MAX,SEC14L1,0.3319623,0.232475928
MAX,SDK2,0.2078177,0.108056041
MAX,ENTR1,0.1588095,0.058939110
MAX,SDC4,0.2450993,0.145420332
MAX,SCRN2,0.1232109,0.023261600
MAX,SCO2,0.3453999,0.245943333
MAX,SCMH1,0.1761944,0.076362602
MAX,SCLY,0.1279079,0.027969012
MAX,SCARB1,0.2074029,0.107640249
MAX,SAYSD1,0.1742123,0.074376042
MAX,SATB2,0.1255396,0.025595377
MAX,SARDH,0.1504176,0.050528637
MAX,SAMD10,0.1712028,0.071359847
MAX,RUSC1-AS1,0.4435165,0.344277512
