V2,V4,X,X.1
EP300,USP44,0.1120054,0.012059650
EP300,PIK3R3,0.1830921,0.083474700
EP300,DEGS1,0.1124347,0.012491013
EP300,GMPS,0.1027262,0.002737660
EP300,SOCS2,0.1770187,0.077373265
EP300,EIF2B5,0.1196539,0.019743540
EP300,MPZL1,0.1299363,0.030073379
EP300,RNF8,0.1002912,0.000291427
EP300,PPP1R3E,0.1374740,0.037645887
EP300,CENPBD1,0.1088777,0.008917554
EP300,SDR42E1,0.1028218,0.002833730
EP300,ORMDL3,0.1045639,0.004583785
EP300,DNAJC6,0.2312056,0.131810415
EP300,FIG4,0.1559443,0.056201532
EP300,NUP153,0.1268731,0.026996067
EP300,TRIM66,0.1067983,0.006828584
EP300,TOMM40,0.1332032,0.033355410
EP300,TMEM91,0.1077874,0.007822200
EP300,SSBP3,0.1107741,0.010822701
EP300,SCO2,0.1218322,0.021931865
EP300,RBKS,0.1169288,0.017005879
EP300,NECTIN3,0.1079676,0.008003297
EP300,PHF23,0.1446295,0.044834460
EP300,PGBD1,0.1704370,0.070761178
EP300,TENT4A,0.1491812,0.049407204
EP300,NDEL1,0.1520431,0.052282345
EP300,NCKIPSD,0.1197353,0.019825283
EP300,MZF1,0.1447696,0.044975225
EP300,MYC,0.1148722,0.014939701
EP300,CBX6,0.1119232,0.011977077
EP300,CAMTA1,0.1888451,0.089254272
EP300,CACNB2,0.1096283,0.009671609
EP300,BAHD1,0.1103472,0.010393793
EP300,CHD4,0.2000198,0.100480579
EP300,CREB5,0.1565373,0.056797211
EP300,EGR1,0.1055327,0.005557064
EP300,HNF1A,0.1669073,0.067215162
EP300,MAP2K1,0.1340923,0.034248593
EP300,MEF2A,0.1058530,0.005878927
EP300,MEF2D,0.1337752,0.033930015
EP300,NUP98,0.1520431,0.052282345
EP300,SS18L1,0.1193368,0.019424962
EP300,TGS1,0.2456983,0.146370061
ESR1,SMG1P3,0.2637751,0.164530317
ESR1,ABCC5,0.2013057,0.101772436
ESR1,TNK2,0.3929370,0.294288720
ESR1,AGPAT2,0.1053415,0.005364991
ESR1,STARD10,0.1535396,0.053785734
ESR1,CISH,0.1456158,0.045825349
ESR1,SFXN2,0.1107020,0.010750319
ESR1,GCOM1,0.1806028,0.080973874
ESR1,ZNF595,0.2223258,0.122889576
ESR1,FYB2,0.1089465,0.008986674
ESR1,NR2F6,0.1497040,0.049932381
ESR1,ENKUR,0.1203742,0.020467160
ESR1,PHACTR1,0.1760240,0.076373979
ESR1,FOXK1,0.1047040,0.004724550
ESR1,FKBP4,0.1988164,0.099271610
ESR1,PALLD,0.1266164,0.026738158
ESR1,PPRC1,0.2069531,0.107445907
ESR1,PES1,0.2315803,0.132186870
ESR1,MTVR2,0.5011084,0.402959658
ESR1,MMACHC,0.1022625,0.002271819
ESR1,FBXW4P1,0.2655566,0.166320001
ESR1,TOR2A,0.1309445,0.031086253
ESR1,TIMM21,0.1777963,0.078154470
ESR1,HSPB1,0.1478964,0.048116491
ESR1,NDST1,0.3752592,0.276529301
ESR1,ACADVL,0.1018975,0.001905147
ESR1,JUND,0.1268731,0.026996067
ESR1,KRT18,0.1280222,0.028150443
ESR1,KRT19,0.2894543,0.190328076
ESR1,CUEDC1,0.1661704,0.066474897
ESR1,TACSTD2,0.3908818,0.292223985
ESR1,NEDD9,0.2052612,0.105746216
ESR1,G0S2,0.5404334,0.442466245
ESR1,HDAC7,0.4311464,0.332674603
ESR1,SERPINA1,0.1071390,0.007170783
ESR1,PGPEP1,0.1247585,0.024871696
ESR1,C4orf19,0.1264203,0.026541152
ESR1,ANKRD30BL,0.1033637,0.003378101
ESR1,CALCOCO1,0.2226462,0.123211438
ESR1,PTPRJ,0.3014058,0.202334758
ESR1,EPS15L1,0.2629578,0.163709247
ESR1,RARA,0.4232688,0.324760562
ESR1,MSMO1,0.1151868,0.015255824
ESR1,FBRS,0.3127113,0.213692469
ESR1,IFRD2,0.3672486,0.268481716
ESR1,THNSL1,0.1643730,0.064669104
ESR1,MAP6D1,0.3138563,0.214842799
ESR1,SLC7A5,0.1537451,0.053992133
ESR1,MOB2,0.1455298,0.045738885
ESR1,SLC7A5P1,0.1219772,0.022077594
ESR1,ABHD11,0.2320709,0.132679732
ESR1,CDCA3,0.2913555,0.192238062
ESR1,CASP7,0.2109662,0.111477564
ESR1,CROCCP2,0.3965747,0.297943209
ESR1,UNK,0.2258273,0.126407297
ESR1,CDK10,0.1199743,0.020065402
ESR1,IER3,0.1819430,0.082320323
ESR1,CTDP1,0.1088539,0.008893688
ESR1,ELMSAN1,0.2320343,0.132642928
ESR1,TIAF1,0.1891513,0.089561874
ESR1,FANK1,0.2340177,0.134635487
ESR1,CLSTN3,0.1275391,0.027665094
ESR1,SOCS2,0.2695281,0.170309889
ESR1,GADD45G,0.1499094,0.050138781
ESR1,ZNF503,0.1232077,0.023313714
ESR1,ZNF398,0.3920472,0.293394823
ESR1,ZMYM3,0.2190017,0.119550159
ESR1,XKR8,0.3931084,0.294460887
ESR1,WWP2,0.1857074,0.086102030
ESR1,WWC2,0.2808730,0.181707173
ESR1,USP19,0.2333921,0.134006989
ESR1,USF2,0.2703568,0.171142403
ESR1,UNC5D,0.1084249,0.008462640
ESR1,UNC119,0.2445878,0.145254369
ESR1,UBQLN4,0.1148487,0.014916172
ESR1,TUBGCP4,0.1786250,0.078986984
ESR1,TRIM27,0.1717229,0.072053035
ESR1,TPP1,0.1168475,0.016924136
ESR1,TOP3A,0.1649944,0.065293370
ESR1,TNFRSF11B,0.1358387,0.036003077
ESR1,MACO1,0.1155616,0.015632279
ESR1,TMEM145,0.1461960,0.046408229
ESR1,TMEM132A,0.2964211,0.197327030
ESR1,TIMM10,0.1794537,0.079819497
ESR1,TGDS,0.1174850,0.017564576
ESR1,TESC,0.1686346,0.068950453
ESR1,TBC1D8,0.2013057,0.101772436
ESR1,TAP2,0.2265714,0.127154783
ESR1,SP1,0.2054617,0.105947650
ESR1,SOX15,0.1711077,0.071434966
ESR1,SOCS5,0.1816612,0.082037145
ESR1,SNORA19,0.4274810,0.328992251
ESR1,SLC9A7,0.2836494,0.184496365
ESR1,SLC26A6,0.2172411,0.117781415
ESR1,SHROOM1,0.2064103,0.106900592
ESR1,SERPINE1,0.1309906,0.031132538
ESR1,SCARNA10,0.2836291,0.184476028
ESR1,SATB2,0.1265324,0.026653775
ESR1,RTN2,0.1147254,0.014792252
ESR1,RPUSD1,0.2481290,0.148811935
ESR1,RNF123,0.2041122,0.104591840
ESR1,CARMIL2,0.1609803,0.061260769
ESR1,RING1,0.1761357,0.076486158
ESR1,REXO4,0.1547139,0.054965412
ESR1,RAVER1,0.1473788,0.047596478
ESR1,RASSF5,0.1196539,0.019743540
ESR1,RASGRF1,0.1597196,0.059994214
ESR1,PRLHR,0.3216583,0.222680790
ESR1,PRKD1,0.2504346,0.151128209
ESR1,PPP1R14D,0.1037946,0.003811030
ESR1,PLD2,0.5149732,0.416888539
ESR1,PLCG1,0.1696083,0.069928664
ESR1,PIK3CA,0.1249256,0.025039611
ESR1,PIGW,0.3805622,0.281856751
ESR1,PHF5A,0.2323881,0.132998310
ESR1,PELP1,0.2548349,0.155548808
ESR1,PARD3,0.1911400,0.091559740
ESR1,PANK4,0.1125607,0.012617517
ESR1,OAZ2,0.1079073,0.007942627
ESR1,NR4A3,0.1217861,0.021885521
ESR1,NR3C2,0.2329652,0.133578081
ESR1,NR0B2,0.1249497,0.025063770
ESR1,NFX1,0.1569675,0.057229403
ESR1,NFKBIL1,0.4107748,0.312208880
ESR1,NCOA3,0.1326261,0.032775639
ESR1,NAGPA,0.3557049,0.256884623
ESR1,MYC,0.3276669,0.228717197
ESR1,MRPS2,0.2170884,0.117627960
ESR1,MDM2,0.1839208,0.084307213
ESR1,MAPKBP1,0.1031657,0.003179214
ESR1,MAP4K3,0.1371587,0.037329190
ESR1,LRRC8B,0.1996451,0.100104124
ESR1,LRCH4,0.2886007,0.189470551
ESR1,RASAL2-AS1,0.1063646,0.006392862
ESR1,LINC00324,0.2833624,0.184208100
ESR1,LARGE1,0.1701761,0.070499074
ESR1,KIRREL2,0.2443278,0.144993177
ESR1,KIF1C,0.1241000,0.024210182
ESR1,KIAA1522,0.1204073,0.020500387
ESR1,KCTD11,0.3089931,0.209957171
ESR1,KBTBD6,0.2014256,0.101892863
ESR1,JOSD2,0.3015760,0.202505758
ESR1,ITGA2,0.3436838,0.244808013
ESR1,INTS6,0.2478162,0.148497716
ESR1,INPPL1,0.1094548,0.009497325
ESR1,IMPDH1,0.2514858,0.152184297
ESR1,CXCL8,0.3810686,0.282365522
ESR1,GTF2A1,0.1926001,0.093026618
ESR1,GPSM2,0.1746258,0.074969315
ESR1,GCM1,0.3024591,0.203392995
ESR1,GATA6,0.4083332,0.309756010
ESR1,GADD45B,0.2516871,0.152386468
ESR1,GADD45A,0.1852704,0.085663024
ESR1,FLRT3,0.2862244,0.187083241
ESR1,FBXW4,0.1227807,0.022884806
ESR1,FAM166A,0.1079676,0.008003297
ESR1,FAM155A,0.1623348,0.062621545
ESR1,FAM13C,0.2725351,0.173330728
ESR1,EHMT1,0.2170844,0.117623939
ESR1,EGR2,0.4004868,0.301873348
ESR1,EBAG9,0.1576017,0.057866559
ESR1,DNMT3A,0.1168475,0.016924136
ESR1,DGKH,0.1698711,0.070192649
ESR1,DFFB,0.2527807,0.153485107
ESR1,DDX51,0.2806615,0.181494719
ESR1,D2HGDH,0.1584336,0.058702357
ESR1,CRHBP,0.3942841,0.295642006
ESR1,CPT1B,0.1838184,0.084204396
ESR1,CNPPD1,0.1541671,0.054416076
ESR1,CLCN6,0.2435233,0.144185021
ESR1,CGN,0.4754787,0.377211559
ESR1,CDKN1A,0.5329828,0.434981312
ESR1,CDKL5,0.1525960,0.052837757
ESR1,CCDC97,0.1740211,0.074361787
ESR1,C3,0.2851671,0.186021120
ESR1,NOL4L,0.1298197,0.029956235
ESR1,TSR3,0.1738408,0.074180690
ESR1,RHNO1,0.2010875,0.101553212
ESR1,BCL6,0.2262209,0.126802686
ESR1,ASPDH,0.1869569,0.087357375
ESR1,ARFGAP2,0.2299197,0.130518558
ESR1,APOLD1,0.1600846,0.060360955
ESR1,APBB3,0.1558629,0.056119788
ESR1,ANXA6,0.1717773,0.072107628
ESR1,ALG10,0.1908707,0.091289186
ESR1,AKT1,0.1942064,0.094640337
ESR1,ACD,0.1337239,0.033878507
ESR1,ABL1,0.1217433,0.021842608
ESR1,AKAP13,0.1090624,0.009103080
ESR1,BCAR1,0.1179965,0.018078512
ESR1,BRCA1,0.1264714,0.026592461
ESR1,CCNT1,0.2211035,0.121661673
ESR1,CDC25B,0.3060190,0.206969316
ESR1,COPS5,0.1738952,0.074235283
ESR1,DDX54,0.1698171,0.070138348
ESR1,ERBB2,0.2718873,0.172679982
ESR1,FLII,0.1794537,0.079819497
ESR1,FOXO3,0.1988707,0.099326203
ESR1,HEXIM1,0.1409944,0.041182542
ESR1,MED1,0.1419632,0.042155821
ESR1,MED24,0.1996836,0.100142808
ESR1,MMS19,0.1285337,0.028664379
ESR1,MPG,0.1490966,0.049322176
ESR1,MTA1,0.2249350,0.125510829
ESR1,MTCH2,0.2016772,0.102145607
ESR1,MVP,0.3181532,0.219159540
ESR1,NCOA7,0.1093734,0.009415582
ESR1,NFKB1,0.1249497,0.025063770
ESR1,NR0B1,0.1285337,0.028664379
ESR1,NR2C1,0.1773995,0.077755797
ESR1,NRIP1,0.1475761,0.047794629
ESR1,NSD1,0.1089162,0.008956239
ESR1,PAK1,0.2062904,0.106780164
ESR1,PAK6,0.1193972,0.019485632
ESR1,PIAS1,0.1038753,0.003892037
ESR1,PIAS3,0.1091167,0.009157673
ESR1,POLR2D,0.1315155,0.031659947
ESR1,PRMT1,0.1171042,0.017182044
ESR1,PTPN1,0.2182334,0.118778315
ESR1,PTPN6,0.1578617,0.058127752
ESR1,RBM39,0.2021344,0.102604950
ESR1,RNF14,0.1119232,0.011977077
ESR1,RPS6KA1,0.1061702,0.006197505
ESR1,SREBF1,0.2274847,0.128072325
ESR1,STRN,0.3012798,0.202208254
ESR1,TAP1,0.1143817,0.014446932
ESR1,TBP,0.2275360,0.128123833
ESR1,TDG,0.1871845,0.087585960
ESR1,THRB,0.1288718,0.029004030
ESR1,TNFRSF14,0.3675054,0.268739624
ESR1,TP53,0.2404569,0.141104424
ESR1,TRIM24,0.1693936,0.069712903
ESR1,TRIM28,0.2048595,0.105342610
ESR1,TRIM59,0.2517717,0.152471496
ESR1,TRRAP,0.2288905,0.129484609
ESR1,TSC2,0.1066817,0.006711440
ESR1,USF1,0.1974304,0.097879255
ESR1,WIPI1,0.3255527,0.226593164
ESRRA,LINC00910,0.2049138,0.105397203
ESRRA,DHRS2,0.1609230,0.061203183
ESRRA,MFSD3,0.1689165,0.069233631
ESRRA,DHRS1,0.1569675,0.057229403
ESRRA,NOP9,0.1049607,0.004982459
ESRRA,KHNYN,0.1018975,0.001905147
ESRRA,TINF2,0.1878763,0.088280993
ESRRA,TPRN,0.4038820,0.305284292
ESRRA,SLC7A5P2,0.1093172,0.009359108
ESRRA,PCK2,0.1075918,0.007625698
ESRRA,GMPR2,0.1789965,0.079360155
ESRRA,RNF31,0.2394580,0.140100911
ESRRA,ANKRD30BL,0.2263356,0.126917949
ESRRA,SLC2A4RG,0.1321085,0.032255627
ESRRA,PSME2,0.1041924,0.004210615
ESRRA,RABGGTA,0.1273847,0.027510002
ESRRA,BCL2L2,0.1742123,0.074553861
ESRRA,TKT,0.1939464,0.094379144
ESRRA,DCAF11,0.1830921,0.083474700
ESRRA,PDRG1,0.1421341,0.042327557
ESRRA,NIPSNAP1,0.1664815,0.066787398
ESRRA,SOCS1,0.2319245,0.132532598
ESRRA,PPP1R3E,0.1206831,0.020777488
ESRRA,ACY1,0.1633603,0.063651801
ESRRA,LZTS3,0.1863558,0.086753446
ESRRA,NR0B1,0.1753613,0.075708237
ESRRA,NR0B2,0.2227005,0.123266031
ESRRA,PPARGC1A,0.1455983,0.045807739
ETS1,LINC00910,0.3293552,0.230413289
ETS1,RNU4ATAC,0.3301566,0.231218361
ETS1,CDK5,0.1110401,0.011089970
ETS1,UBAC1,0.2828114,0.183654490
ETS1,TXNRD2,0.1086385,0.008677257
ETS1,SLC27A4,0.1147329,0.014799765
ETS1,RCC1,0.1443124,0.044515882
ETS1,TMEM115,0.2113076,0.111820500
ETS1,TUBGCP5,0.2090365,0.109538898
ETS1,TLCD1,0.2898083,0.190683772
ETS1,CYB5D1,0.1003041,0.000304317
ETS1,CCDC163,0.2057518,0.106239078
ETS1,TANGO2,0.1087996,0.008839095
ETS1,CHCHD4,0.1354358,0.035598327
ETS1,CRKL,0.2950153,0.195914745
ETS1,PHF13,0.1779320,0.078290806
ETS1,YDJC,0.1327378,0.032887818
ETS1,DNM1,0.2332377,0.133851898
ETS1,EGR1,0.1193368,0.019424962
ETS1,ETFB,0.1855782,0.085972241
ETS1,PPIL2,0.2441811,0.144845798
ETS1,STXBP4,0.1859498,0.086345612
ETS1,MMACHC,0.1198066,0.019896880
ETS1,TRMT2A,0.2274033,0.127990581
ETS1,YPEL1,0.2674690,0.168241256
ETS1,HNRNPH3,0.1119232,0.011977077
ETS1,ZSCAN22,0.1943994,0.094834258
ETS1,CTU2,0.1876147,0.088018153
ETS1,LYZ,0.2275360,0.128123833
ETS1,ARVCF,0.1886506,0.089058914
ETS1,PAFAH2,0.2052008,0.105685546
ETS1,COQ4,0.1634746,0.063766560
ETS1,ATP5F1D,0.2725913,0.173387201
ETS1,MED15,0.1818617,0.082238580
ETS1,CDK12,0.1196539,0.019743540
ETS1,C21orf62-AS1,0.1830921,0.083474700
ETS1,DGCR8,0.1950955,0.095533520
ETS1,WDR74,0.2019976,0.102467469
ETS1,PANK4,0.1459187,0.046129601
ETS1,ANKRD30BL,0.1112857,0.011336637
ETS1,PRCC,0.1417064,0.041897913
ETS1,INTS9,0.2651154,0.165876766
ETS1,DCAF6,0.1509596,0.051193803
ETS1,MAP2K2,0.1179965,0.018078512
ETS1,PSMD5,0.1814315,0.081806388
ETS1,RANBP10,0.1892511,0.089662107
ETS1,ZFYVE28,0.1454615,0.045670258
ETS1,CXCL16,0.1092839,0.009325589
ETS1,RPS11,0.1116060,0.011658499
ETS1,RPS19,0.1066817,0.006711440
ETS1,SGK1,0.1877406,0.088144657
ETS1,ST3GAL2,0.3076494,0.208607193
ETS1,STX5,0.2319562,0.132564469
ETS1,TCEA2,0.1057987,0.005824334
ETS1,HIRA,0.1063042,0.006332193
ETS1,UFD1,0.1438008,0.044001946
ETS1,ZYX,0.1963814,0.096825377
ETS1,IFRD2,0.1733836,0.073721347
ETS1,GPANK1,0.1660243,0.066328055
ETS1,TMEM43,0.1139009,0.013963967
ETS1,RTL10,0.1956686,0.096109270
ETS1,CEP290,0.2035383,0.104015353
ETS1,THAP7,0.1471844,0.047401120
ETS1,USP5,0.2819283,0.182767383
ETS1,QTRT1,0.1999384,0.100398836
ETS1,ESS2,0.2792257,0.180052266
ETS1,TMUB1,0.3558273,0.257007598
ETS1,SLC25A11,0.2076962,0.108192449
ETS1,SNHG3,0.1140410,0.014104732
ETS1,POLDIP3,0.2287706,0.129364182
ETS1,BTBD10,0.3051810,0.206127441
ETS1,TMEM79,0.1157621,0.015833714
ETS1,KLHL22,0.2135691,0.114092449
ETS1,NUDCD1,0.1457182,0.045928166
ETS1,STRIP1,0.1710887,0.071415879
ETS1,NOP14,0.1994427,0.099900808
ETS1,TOP3B,0.2126019,0.113120818
ETS1,LRSAM1,0.1067675,0.006797612
ETS1,SNAP29,0.1354358,0.035598327
ETS1,ORMDL3,0.2385649,0.139203706
ETS1,PAXBP1,0.4465981,0.348197631
ETS1,MAD2L1BP,0.2075501,0.108045607
ETS1,DGCR2,0.2033378,0.103813919
ETS1,MMP2,0.1952129,0.095651493
ETS1,VEGFC,0.3393801,0.240484520
ETS1,TOM1,0.2075501,0.108045607
ETS1,TNFRSF10B,0.1259933,0.026112244
ETS1,THBD,0.1830921,0.083474700
ETS1,TGFBR2,0.1180443,0.018126536
ETS1,SPP1,0.1268731,0.026996067
ETS1,SOCS1,0.3145852,0.215575105
ETS1,SERPINE1,0.1895588,0.089971232
ETS1,PLAU,0.1812468,0.081620862
ETS1,MYC,0.1712028,0.071530512
ETS1,MMP7,0.3255384,0.226578815
ETS1,MMP1,0.1502730,0.050503994
ETS1,JAK3,0.1208333,0.020928351
ETS1,ITGA4,0.1694281,0.069747567
ETS1,CXCL8,0.2075148,0.108010207
ETS1,HMOX1,0.2543380,0.155049600
ETS1,GABPA,0.1507029,0.050935895
ETS1,CSNK2A2,0.2777161,0.178535695
ETS1,CSNK2A1,0.1208030,0.020897916
ETS1,COPS2,0.1438008,0.044001946
ETS1,CHUK,0.2077506,0.108247042
ETS1,CDKN1B,0.1330008,0.033152095
ETS1,CDKN1A,0.2513970,0.152095041
ETS1,CD5,0.1038149,0.003831367
ETS1,CCND1,0.1135838,0.013645389
ETS1,CASP8,0.1558007,0.056057238
ETS1,CASP4,0.1648785,0.065176963
ETS1,BRCA2,0.1450054,0.045212059
ETS1,AXL,0.3453423,0.246474185
ETS1,ANGPT2,0.1394391,0.039620132
ETS1,ABCC1,0.2276519,0.128240240
ETS1,ABCB4,0.4740931,0.375819612
ETS1,ABCB1,0.2898596,0.190735280
ETS1,DAXX,0.2417428,0.142396281
ETS1,MAPK7,0.1058530,0.005878927
ETS1,NR3C1,0.1119232,0.011977077
ETS1,SMAD3,0.1562546,0.056513296
ETS1,STAT5B,0.1096343,0.009677686
ETS1,STAT6,0.3101053,0.211074500
HEY1,ARL4A,0.1559383,0.056195455
HEY1,SPON2,0.1546106,0.054861630
HEY1,UBAC1,0.1417627,0.041954386
HEY1,ZNF460,0.2032835,0.103759326
HEY1,FAXDC2,0.1395282,0.039709588
HEY1,FTCD,0.4672011,0.368895760
HEY1,USP20,0.1955527,0.095992863
HEY1,CHD2,0.1168475,0.016924136
HEY1,ECD,0.1567730,0.057034045
HEY1,ZBED9,0.4162755,0.317734973
HEY1,FBXO17,0.1388161,0.038994217
HEY1,CLTC,0.1515316,0.051768409
HEY1,COL6A1,0.2023037,0.102775005
HEY1,PDIK1L,0.2861354,0.186993906
HEY1,CTSH,0.4415578,0.343134035
HEY1,CXADR,0.1390709,0.039250245
HEY1,DCN,0.1700926,0.070415158
HEY1,AKR1C1,0.3168673,0.217867683
HEY1,ALB,0.3876345,0.288961700
HEY1,EZH2,0.2661758,0.166942069
HEY1,MTF2,0.1443124,0.044515882
HEY1,WDTC1,0.4264142,0.327920518
HEY1,RPL13A,0.1542837,0.054533220
HEY1,CORO1C,0.1099454,0.009990187
HEY1,ZIM2,0.4919427,0.393751690
HEY1,CLIP3,0.1201655,0.020257476
HEY1,DKK3,0.1221432,0.022244366
HEY1,ATAD2,0.2542109,0.154921958
HEY1,GTF2H2,0.2085249,0.109024962
HEY1,HPN,0.2008485,0.101313093
HEY1,AGFG2,0.1000396,0.000038700
HEY1,APOH,0.2359234,0.136549995
HEY1,LIPC,0.1980517,0.098503404
HEY1,ASGR1,0.1730749,0.073411230
HEY1,SULT1A4,0.3395480,0.240653135
HEY1,MYO7A,0.1295351,0.029670399
HEY1,PDE4D,0.2432030,0.143863158
HEY1,SERPINA1,0.1013860,0.001391211
HEY1,GTPBP2,0.1022690,0.002278318
HEY1,TESC,0.4163954,0.317855400
HEY1,GOLPH3L,0.2170844,0.117623939
HEY1,NDC1,0.3159206,0.216916622
HEY1,CXCL16,0.4376159,0.339173975
HEY1,RHD,0.6425969,0.545101629
HEY1,ACSM3,0.4635048,0.365182437
HEY1,CEACAM1,0.2133646,0.113886993
HEY1,EPS8L2,0.2594388,0.160174005
HEY1,STAT5A,0.2499994,0.150691006
HEY1,SULT1A2,0.3740952,0.275359928
HEY1,SULT1A1,0.2190017,0.119550159
HEY1,TCF12,0.1439953,0.044197304
HEY1,ZNF175,0.2974503,0.198360978
HEY1,ASPSCR1,0.4515700,0.353192535
HEY1,PIGZ,0.6474767,0.550003927
HEY1,APOL4,0.1250169,0.025131253
HEY1,RTBDN,0.2091564,0.109659326
HEY1,GFM2,0.1069385,0.006969349
HEY1,ZNF587,0.1280222,0.028150443
HEY1,AKR1C3,0.3557899,0.256970058
HEY1,ITGB1BP1,0.1377307,0.037903795
HEY1,SEC16A,0.1738952,0.074235283
HEY1,SKIL,0.1365816,0.036749419
HEY1,SMAD3,0.1396441,0.039825995
HEY1,SMAD9,0.1116060,0.011658499
SUZ12,ESRRG,0.1373499,0.037521263
SUZ12,MNX1,0.3209596,0.221978944
SUZ12,STC2,0.1950325,0.095470270
FOS,TUBB4B,0.1091167,0.009157673
FOS,KDM5B,0.1047040,0.004724550
FOS,ME3,0.1018388,0.001846125
FOS,WDR45,0.1641866,0.064481930
FOS,RHPN1,0.1092937,0.009335486
FOS,COL1A2,0.1311524,0.031295172
FOS,COL6A3,0.1362742,0.036440556
FOS,MRPL20-AS1,0.1319987,0.032145297
FOS,GADD45A,0.1421341,0.042327557
FOS,PSME4,0.1448240,0.045029818
FOS,CBX5,0.1163359,0.016410200
FOS,EML4,0.1354326,0.035595043
FOS,HMGCS1,0.1176762,0.017756650
FOS,LAMTOR4,0.1116060,0.011658499
FOS,YBX1,0.1071390,0.007170783
FOS,GLRX5,0.1013860,0.001391211
FOS,ZNF280D,0.1535093,0.053755299
FOS,MACO1,0.1398453,0.040028166
FOS,ANKRD30BL,0.1260444,0.026163553
FOS,ARID4A,0.1296795,0.029815470
FOS,RBM4,0.1374103,0.037581933
FOS,RECQL,0.1130722,0.013131453
FOS,CSRNP1,0.1119232,0.011977077
FOS,UPP1,0.1558585,0.056115360
FOS,ZMYM2,0.1592623,0.059534871
FOS,AHNAK,0.1127241,0.012781704
FOS,ZBTB3,0.1010656,0.001069348
FOS,CALM3,0.1018975,0.001905147
FOS,SHARPIN,0.1022146,0.002223725
FOS,ARHGAP24,0.1043869,0.004405972
FOS,TUBA1C,0.1588051,0.059075528
FOS,DEGS1,0.1168475,0.016924136
FOS,SPSB3,0.1535093,0.053755299
FOS,RAB11B,0.1390166,0.039195652
FOS,EPM2AIP1,0.1035549,0.003570174
FOS,VGF,0.1315407,0.031685217
FOS,PSMC6,0.1176762,0.017756650
FOS,MMP2,0.1052742,0.005297438
FOS,MACC1,0.1091167,0.009157673
FOS,GSTP1,0.1758729,0.076222173
FOS,CAST,0.1245782,0.024690599
FOS,ZFP91,0.1224604,0.022562944
FOS,ZBTB43,0.1091167,0.009157673
FOS,TUBA4A,0.1038753,0.003892037
FOS,TES,0.1071993,0.007231453
FOS,TBC1D15,0.2345236,0.135143754
FOS,SRR,0.1262449,0.026364987
FOS,SOS2,0.1260444,0.026163553
FOS,SMARCB1,0.1678218,0.068133848
FOS,SLC41A3,0.1567126,0.056973376
FOS,PHKA1,0.1182323,0.018315347
FOS,PFKFB2,0.1002912,0.000291427
FOS,NUP98,0.1275106,0.027636507
FOS,NT5C2,0.1013860,0.001391211
FOS,NPTN,0.1495538,0.049781519
FOS,NPR2,0.1116060,0.011658499
FOS,NAA25,0.1357529,0.035916905
FOS,MKLN1,0.2902311,0.191108451
FOS,HSPA1A,0.1317462,0.031891617
FOS,HNF4A,0.1370932,0.037263355
FOS,ETFDH,0.1354326,0.035595043
FOS,DHRS3,0.1116060,0.011658499
FOS,CD164,0.1022146,0.002223725
FOS,GINM1,0.1548496,0.055101748
FOS,NOL4L,0.1116060,0.011658499
FOS,BRD2,0.1091167,0.009157673
FOS,ASXL1,0.1047040,0.004724550
FOS,AQP1,0.1198244,0.019914831
FOS,JUNB,0.1027262,0.002737660
FOS,MAPK1,0.1418774,0.042069649
FOS,MAPK13,0.1124347,0.012491013
MAFF,SGK2,0.1669338,0.067241808
MAFF,ARL4A,0.1107137,0.010762031
MAFF,CWC27,0.1638553,0.064149092
MAFF,AGPAT1,0.4182241,0.319692572
MAFF,PMF1,0.1144680,0.014533640
MAFF,USP18,0.1455169,0.045725995
MAFF,CTSS,0.4642564,0.365937514
MAFF,ZNF595,0.2281766,0.128767358
MAFF,SPTSSA,0.3932485,0.294601652
MAFF,DOK1,0.2608470,0.161588637
MAFF,FAM171A1,0.3092703,0.210235617
MAFF,FECH,0.2255624,0.126141172
MAFF,FRAT2,0.2255471,0.126125767
MAFF,ZNF718,0.3355591,0.236645836
MAFF,PART1,0.5277013,0.429675343
MAFF,AMBP,0.3989175,0.300296816
MAFF,SNORD12C,0.4842379,0.386011234
MAFF,SNX5,0.3111698,0.212143848
MAFF,ANG,0.4103220,0.311754043
MAFF,RABL3,0.3264368,0.227481415
MAFF,RNF5P1,0.4726313,0.374351086
MAFF,STXBP6,0.3932441,0.294597223
MAFF,GSTA1,0.4816369,0.383398229
MAFF,GSTA2,0.2021445,0.102615047
MAFF,GTF2E1,0.4405322,0.342103709
MAFF,HMOX1,0.3644648,0.265684997
MAFF,ID1,0.1812512,0.081625290
MAFF,SPOPL,0.1296394,0.029775138
MAFF,IGFBPL1,0.1661655,0.066469964
MAFF,LASP1,0.1831476,0.083530437
MAFF,LBR,0.2432645,0.143924972
MAFF,MANBA,0.1760753,0.076425488
MAFF,PTCHD4,0.4166871,0.318148476
MAFF,TXNDC11,0.2409966,0.141646655
MAFF,INSIG2,0.1070625,0.007093973
MAFF,GMPR2,0.1002369,0.000236835
MAFF,PTRH2,0.2792921,0.180118979
MAFF,SERPINA1,0.1252157,0.025331039
MAFF,PIK3R1,0.2181488,0.118693287
MAFF,GTPBP2,0.2318704,0.132478297
MAFF,BANP,0.3204623,0.221479269
MAFF,PPP1R10,0.1922033,0.092627944
MAFF,POLR3E,0.3689072,0.270147888
MAFF,FAM222B,0.3613154,0.262521046
