V2,V4,X
FOS,TDRD3,1.043638e-02
FOS,TCOF1,1.345291e-03
FOS,TCEANC,2.081297e-02
FOS,TCEA2,2.689336e-03
FOS,TBL1XR1,1.439341e-02
FOS,TBC1D8,8.866068e-03
FOS,TBC1D17,1.150518e-02
FOS,TBC1D15,8.574070e-03
FOS,TAZ,1.578898e-02
FOS,TAF4,5.257333e-03
FOS,TAF15,3.094330e-02
FOS,TAF10,1.333425e-03
FOS,SYNGAP1,7.481786e-03
FOS,SUN1,6.777578e-03
FOS,SUMF2,7.557639e-03
FOS,SULT1A3,6.696530e-04
FOS,STX3,1.042565e-02
FOS,STX17,8.040653e-03
FOS,STX16-NPEPL1,6.756380e-04
FOS,STOML2,4.414099e-03
FOS,STK3,4.338782e-03
FOS,STARD13,2.748050e-03
FOS,ST7L,8.759194e-03
FOS,ST7,9.660383e-03
FOS,SSH2,2.465227e-03
FOS,SSBP3,1.098807e-02
FOS,SRR,1.357370e-03
FOS,SRPK2,2.148270e-02
FOS,SRI,6.637390e-03
FOS,SREBF1,2.133987e-03
FOS,SPTBN5,7.602510e-03
FOS,SPRY3,1.345291e-03
FOS,SPRED3,2.714959e-03
FOS,SPRED1,6.368421e-03
FOS,SPATC1,7.237041e-03
FOS,SOX9,2.852746e-03
FOS,SOS2,5.240000e-05
FOS,CAPN15,2.347159e-03
FOS,SOCS6,3.536855e-03
FOS,SNX29,2.918026e-02
FOS,SNX27,1.560000e-05
FOS,SNPH,5.000283e-02
FOS,SMO,3.979455e-03
FOS,SMG6,1.655788e-02
FOS,SMARCB1,4.240190e-04
FOS,SMARCA5,4.012919e-03
FOS,SMAD4,7.298692e-03
FOS,PRELID3A,2.045307e-03
FOS,SLC9A8,7.626171e-03
FOS,SLC9A3R2,6.696530e-04
FOS,SLC6A8,9.867827e-03
FOS,SLC5A11,1.429590e-02
FOS,SLC4A4,2.263076e-03
FOS,SLC47A1,2.945618e-02
FOS,SLC41A3,2.721048e-03
FOS,SLC38A3,3.378732e-03
FOS,SLC35E4,4.109905e-03
FOS,SLC35C2,8.754648e-03
FOS,SLC25A44,6.756380e-04
FOS,SLC25A19,6.696530e-04
FOS,SLC25A12,7.907736e-03
FOS,SLC24A2,4.823240e-03
FOS,SIRT7,7.283682e-03
FOS,SHOC2,3.042899e-03
FOS,SHISA5,1.214578e-02
FOS,SHC4,6.942550e-04
FOS,SH3KBP1,6.879360e-04
FOS,SH3BP5L,6.696530e-04
FOS,SGSM2,1.216502e-02
FOS,SFRP4,6.756380e-04
FOS,SERINC5,1.217633e-02
FOS,SEMA5A,8.325270e-04
FOS,SDSL,2.214640e-02
FOS,SCYL3,4.109905e-03
FOS,SCARF1,2.764614e-03
FOS,SASH1,3.750000e-05
FOS,SAMD4A,4.012905e-02
FOS,SAMD3,1.333425e-03
FOS,SALL1,3.476980e-03
FOS,SAAL1,1.333425e-03
FOS,RPS6KA6,6.637720e-04
FOS,RPP40,1.333425e-03
FOS,RPP21,1.333425e-03
FOS,RPN2,9.618230e-03
FOS,RPL26L1,2.114319e-02
FOS,RPAP3,2.063923e-03
FOS,RPAP1,5.956780e-03
FOS,ROCK2,4.255618e-03
FOS,RNF34,5.195729e-03
FOS,RNF217,8.880000e-16
FOS,RNF208,2.009064e-03
FOS,RNF115,6.523984e-03
FOS,RNF10,4.055896e-03
FOS,RIT1,2.081297e-02
FOS,RIMS3,4.072987e-03
FOS,RILP,1.333425e-03
FOS,RHPN2,5.725162e-03
FOS,REXO2,4.364200e-04
FOS,REEP3,7.411050e-03
FOS,RCC1,1.121979e-02
FOS,RBP4,6.637720e-04
FOS,RBM25,4.029840e-03
FOS,RBBP7,9.210135e-03
FOS,RB1CC1,8.757990e-03
FOS,RASSF5,1.333425e-03
FOS,RASSF3,6.879360e-04
FOS,RASSF1,1.345291e-03
FOS,RARG,7.872290e-04
FOS,RAPGEF2,1.060184e-02
FOS,RANGAP1,2.082882e-03
FOS,RALGPS1,1.746786e-02
FOS,RALGDS,1.673138e-02
FOS,RAD23B,1.412312e-03
FOS,RABL2B,8.221115e-03
FOS,RABL2A,3.163743e-03
FOS,RABGAP1L,3.254783e-02
FOS,RABGAP1,2.659267e-02
FOS,RAB9A,5.319449e-03
FOS,RAB3D,1.345291e-03
FOS,RAB37,2.168838e-02
FOS,RAB30,1.155380e-02
FOS,RAB27B,6.696530e-04
FOS,RAB26,1.448409e-03
FOS,RAB11FIP1,1.333425e-03
FOS,QSER1,8.528930e-04
FOS,PTPRR,2.690795e-03
FOS,PTPN1,6.074376e-03
FOS,PTN,4.475412e-03
FOS,PTH1R,1.735487e-02
FOS,PTGR1,5.319449e-03
FOS,PTGDS,2.173197e-03
FOS,PSMG3,4.394132e-02
FOS,PSMC2,4.300965e-03
FOS,PSMC1,4.982426e-03
FOS,PRPS1,3.378732e-03
FOS,PRPF8,2.278380e-04
FOS,PROCR,5.074788e-03
FOS,PRKRIP1,4.064758e-02
FOS,PRKAR2A,2.493606e-02
FOS,PRDX6,3.298090e-04
FOS,PRAF2,2.063923e-03
FOS,PPP2R5A,3.230020e-04
FOS,PPP2R1B,1.026378e-02
FOS,PPP1R9A,2.128095e-02
FOS,PPP1R1C,7.817637e-03
FOS,PORCN,9.755995e-03
FOS,POLL,1.627503e-03
FOS,PNPLA8,1.000947e-02
FOS,PNPLA3,1.333425e-03
FOS,PLXNA1,1.357370e-03
FOS,PLP2,1.333425e-03
FOS,PLIN3,9.332480e-04
FOS,PLEKHH3,2.085905e-03
FOS,PLEKHA4,6.756380e-04
FOS,PLEKHA2,3.536855e-03
FOS,PLCL2,8.308517e-03
FOS,PLCD1,2.982845e-03
FOS,PLAA,3.871987e-03
FOS,PIWIL4,1.781711e-03
FOS,PIM2,6.637720e-04
FOS,PICK1,9.332480e-04
FOS,PHKA1,1.196187e-02
FOS,PHF20L1,7.557639e-03
FOS,PHF10,6.942550e-04
FOS,PGM5,2.214640e-02
FOS,PFKFB2,7.550279e-03
FOS,PEX11A,3.617377e-03
FOS,PDK1,3.028890e-03
FOS,PDIA3,5.620371e-03
FOS,PDGFRB,3.460000e-06
FOS,PDE8A,2.841664e-03
FOS,PDE4A,6.879360e-04
FOS,PCYT2,1.421174e-03
FOS,PCSK6,1.345291e-03
FOS,PCGF5,7.985459e-03
FOS,PCDH17,1.770160e-03
FOS,PCDH10,2.048805e-03
FOS,PAWR,4.364200e-04
FOS,OLR1,6.637720e-04
FOS,NUP98,3.357436e-03
FOS,NUBP1,2.189897e-03
FOS,NT5C2,2.020686e-03
FOS,NR4A3,6.637720e-04
FOS,NR2F6,2.102193e-03
FOS,NQO1,1.079317e-03
FOS,NPTXR,4.185789e-03
FOS,NPTX2,1.333425e-03
FOS,NPTN,2.317017e-03
FOS,NPR2,3.704529e-03
FOS,NPPA,6.637720e-04
FOS,NOS1,3.217218e-03
FOS,NMT1,1.410149e-02
FOS,NLK,9.259146e-03
FOS,NISCH,5.145181e-03
FOS,NINJ2,2.503088e-02
FOS,NGF,1.583263e-02
FOS,NFX1,9.612487e-03
FOS,NFATC2,1.448409e-03
FOS,NEURL1,1.333425e-03
FOS,NEDD4L,6.726867e-03
FOS,NEDD4,5.365440e-04
FOS,NECAB3,8.325270e-04
FOS,NDUFS8,1.517495e-02
FOS,NDRG1,8.273163e-03
FOS,NBL1,1.004266e-02
FOS,NAP1L2,1.333425e-03
FOS,NAA25,1.481389e-02
FOS,N4BP2,1.627503e-03
FOS,MYO1E,4.972330e-03
FOS,MYH9,6.513298e-03
FOS,MYCBP2,5.010004e-03
FOS,MUC20,6.637720e-04
FOS,MTUS1,1.104277e-03
FOS,MTMR2,2.007983e-03
FOS,MTMR11,6.637720e-04
FOS,MTCH2,1.208553e-03
FOS,MT1A,1.333425e-03
FOS,MSR1,2.714959e-03
FOS,MRPS36,4.470103e-03
FOS,MRPS16,4.772218e-03
FOS,MPP5,1.017598e-02
FOS,MLLT11,1.445900e-04
FOS,KMT2B,3.536855e-03
FOS,MKS1,2.869583e-03
FOS,MKLN1,4.654060e-03
FOS,MID1,4.026690e-04
FOS,MICALL2,5.881280e-04
FOS,MICAL2,1.394946e-03
FOS,MFSD6,5.281142e-03
FOS,MFSD12,6.942550e-04
FOS,MFN2,6.191691e-03
FOS,MEF2D,6.910459e-03
FOS,ME1,4.776455e-03
FOS,MBD6,1.369668e-03
FOS,MAST2,1.324423e-02
FOS,MARK1,1.177647e-02
FOS,MAPRE2,7.176981e-03
FOS,MAPK10,2.271666e-02
FOS,MAP4K5,7.488800e-04
FOS,MAP4K3,9.919260e-04
FOS,MAP3K14,1.611880e-04
FOS,MAP2,9.589506e-03
FOS,MAP1LC3B,6.979489e-03
FOS,MAN1B1,1.962722e-03
FOS,MALT1,2.494844e-03
FOS,MAGEF1,2.045307e-03
FOS,MAFG,5.596648e-03
FOS,MADD,1.856867e-02
FOS,LYPLA2,2.027023e-03
FOS,LYPD1,1.369668e-03
FOS,LRRC27,4.115993e-03
FOS,LRFN1,5.956780e-03
FOS,LPXN,7.072470e-04
FOS,LPIN2,1.081649e-02
FOS,ADGRL2,1.001010e-02
FOS,LONRF1,5.220920e-03
FOS,BHMG1,6.637720e-04
FOS,LIMK1,2.739562e-03
FOS,LIMA1,8.750691e-03
FOS,LIFR,2.574378e-03
FOS,LHX2,1.924338e-02
FOS,LGALSL,6.637720e-04
FOS,LGALS3,1.585112e-03
FOS,LEPR,8.211032e-03
FOS,LEKR1,2.347159e-03
FOS,LDLRAP1,9.755995e-03
FOS,LCNL1,4.159952e-03
FOS,LAMC1,2.156758e-03
FOS,LAMB3,6.637720e-04
FOS,LAMA3,6.949718e-03
FOS,KY,2.642760e-04
FOS,KLF15,8.331667e-03
FOS,KLF12,1.455484e-03
FOS,KLC1,1.196162e-02
FOS,KIFC3,5.121346e-03
FOS,KIF5A,1.417438e-02
FOS,KIF20B,1.108942e-02
FOS,KIF14,6.637720e-04
FOS,SHTN1,3.163185e-03
FOS,CLUH,1.865068e-03
FOS,KIAA0319L,6.702874e-03
FOS,KDM6A,2.169919e-02
FOS,KDM4C,4.747472e-03
FOS,KDM3B,9.461728e-03
FOS,KDM2A,4.216015e-03
FOS,KCNN3,1.077057e-02
FOS,KCNN2,4.393332e-03
FOS,KCNMB2,1.333425e-03
FOS,KCNH3,2.009064e-03
FOS,KCNAB2,9.080357e-03
FOS,KAZN,1.365847e-02
FOS,JRK,3.911473e-03
FOS,JAK2,1.604825e-02
FOS,ITPKA,4.599410e-03
FOS,ITGA7,6.511368e-03
FOS,ITGA3,1.357370e-03
FOS,ISCA2,6.696530e-04
FOS,IQUB,7.006910e-04
FOS,INPP5A,5.785200e-04
FOS,INF2,2.082882e-03
FOS,INA,4.147500e-03
FOS,IL6ST,2.790038e-02
FOS,IFNLR1,5.956780e-03
FOS,IKBKG,5.956780e-03
FOS,ICA1,2.908513e-02
FOS,HTATIP2,6.696530e-04
FOS,HSPBAP1,1.032541e-03
FOS,HSPB1,4.204659e-02
FOS,HSPA1A,2.631162e-02
FOS,HSPA12A,1.412178e-02
FOS,HSF5,6.696530e-04
FOS,HS3ST3B1,3.523322e-03
FOS,HS3ST2,6.696530e-04
FOS,HRH1,3.128235e-02
FOS,HPS5,6.562250e-04
FOS,HPCAL4,2.252251e-03
FOS,HPCA,6.637720e-04
FOS,HOOK2,2.541097e-02
FOS,HNRNPA0,1.865068e-03
FOS,HNF4A,6.696530e-04
FOS,HK2,6.637720e-04
FOS,HIVEP3,8.227796e-03
FOS,HIP1R,1.736570e-04
FOS,HEXB,2.921055e-02
FOS,HDAC3,2.444005e-03
FOS,GUCA1B,1.042565e-02
FOS,GTF2IRD1,8.826180e-04
FOS,GSTM4,2.842600e-03
FOS,GSN,1.792840e-03
FOS,GRSF1,5.463834e-03
FOS,GRIN2D,1.129485e-02
FOS,GPX4,1.827581e-02
FOS,GPC1,4.821981e-03
FOS,GPATCH1,3.504057e-03
FOS,GNL1,7.072470e-04
FOS,GNG5,2.721048e-03
FOS,GNAL,2.702035e-03
FOS,GLI4,6.756380e-04
FOS,GIGYF2,2.487660e-02
FOS,GDPD3,6.637720e-04
FOS,GBE1,1.879639e-03
FOS,GAN,6.405008e-03
FOS,GADD45B,3.364319e-02
FOS,GABARAPL2,1.388891e-02
FOS,GABARAPL1,2.102193e-03
FOS,GAB2,3.640761e-02
FOS,FUNDC2,2.252251e-03
FOS,FUBP3,8.880000e-16
FOS,FTL,7.104443e-03
FOS,FTH1,1.538776e-02
FOS,FRMD8,6.696530e-04
FOS,FPGS,1.611478e-03
FOS,FLNB,2.027023e-03
FOS,FERMT3,6.637720e-04
FOS,FDXR,3.056248e-02
FOS,FBRS,1.369668e-03
FOS,FASN,4.976732e-03
FOS,FAM214A,2.181884e-03
FOS,CCSER2,5.241927e-03
FOS,SLF2,1.565770e-03
FOS,FAM122C,4.115993e-03
FOS,ABHD17B,2.121865e-03
FOS,FAM102A,2.850510e-03
FOS,UBALD2,1.357370e-03
FOS,FAF1,7.874953e-03
FOS,EYA1,2.844890e-04
FOS,EWSR1,1.228545e-02
FOS,ETS1,1.333425e-03
FOS,ETFDH,1.935811e-02
FOS,ESR2,9.332480e-04
FOS,ERCC1,3.504057e-03
FOS,EPS15,6.973016e-03
FOS,ENO4,1.112059e-03
FOS,ENKUR,2.121865e-03
FOS,EML2,8.216533e-03
FOS,ELN,6.193393e-03
FOS,ELL2,6.640043e-03
FOS,EIF1AX,3.542069e-03
FOS,EFTUD2,1.518892e-02
FOS,EFHB,2.102193e-03
FOS,EEF1A1,7.075313e-03
FOS,ECH1,1.288050e-02
FOS,E2F6,6.756380e-04
FOS,DYRK1A,5.545357e-02
FOS,DYNC1I2,2.534866e-02
FOS,DUS4L,2.703994e-02
FOS,DRAP1,4.609577e-03
FOS,DPCD,1.345291e-03
FOS,DOK3,2.009064e-03
FOS,DOCK9,2.302282e-02
FOS,DOCK5,2.209493e-02
FOS,DNASE1L1,3.704529e-03
FOS,DNAJC6,6.791490e-04
FOS,DNAJA2,6.879360e-04
FOS,DNAH1,1.128298e-02
FOS,DMPK,3.241707e-03
FOS,DLG3,6.879360e-04
FOS,DHRS3,4.355448e-03
FOS,DGKG,8.867928e-03
FOS,DGKD,6.681944e-03
FOS,DENND1A,2.940485e-02
FOS,DDR1,3.870000e-05
FOS,DDI2,3.052471e-02
FOS,DCLRE1B,1.333425e-03
FOS,DAGLB,2.714959e-03
FOS,CXCL14,1.776597e-02
FOS,CTPS2,2.183157e-03
FOS,CTNNA1,1.582630e-02
FOS,CSNK1E,5.540782e-03
FOS,CRK,3.562640e-04
FOS,CPNE8,2.299916e-03
FOS,CPEB4,7.068882e-03
FOS,CPA6,6.756380e-04
FOS,COTL1,1.285185e-02
FOS,CORO6,2.027023e-03
FOS,COQ10B,5.956780e-03
FOS,COL5A1,6.696530e-04
FOS,CMIP,1.703699e-02
FOS,CMBL,2.027023e-03
FOS,CMAS,4.599410e-03
FOS,CLOCK,1.496060e-02
FOS,CLCN6,3.440252e-03
FOS,CLASP2,2.192951e-02
FOS,CITED2,6.696530e-04
FOS,CHODL,2.705811e-02
FOS,CHCHD4,1.042565e-02
FOS,CHCHD2,4.514901e-03
FOS,CERS2,2.592470e-03
FOS,CERK,9.450448e-02
FOS,CELF1,5.429775e-03
FOS,CDKN1A,2.027023e-03
FOS,CDC14B,1.389269e-02
FOS,CDC14A,2.829150e-04
FOS,CD247,1.333425e-03
FOS,CD164,1.476708e-03
FOS,CCR10,6.696530e-04
FOS,CCNY,3.896310e-03
FOS,CCNJL,5.580050e-03
FOS,CCNG1,1.791550e-02
FOS,CCL28,1.108942e-02
FOS,CCDC9,6.637720e-04
FOS,CCDC88B,1.394946e-03
FOS,CCDC84,1.536550e-04
FOS,CCDC159,1.611478e-03
FOS,CCDC12,9.073628e-03
FOS,CCDC115,9.649670e-04
FOS,CC2D1B,9.080357e-03
FOS,CBX6,4.338089e-02
FOS,CASKIN2,4.147500e-03
FOS,CAP2,1.421174e-03
FOS,CAMKV,2.027023e-03
FOS,CACYBP,1.500653e-02
FOS,CACNA2D3,1.258387e-02
FOS,CA4,1.583263e-02
FOS,CA2,2.790129e-03
FOS,CARD19,1.995400e-04
FOS,GINM1,3.217256e-03
FOS,C6orf62,8.660970e-04
FOS,BRICD5,2.027023e-03
FOS,C12orf65,9.080357e-03
FOS,PIANP,6.696530e-04
FOS,C12orf10,7.483766e-03
FOS,ANAPC15,3.409214e-03
FOS,C11orf24,1.681411e-02
FOS,CACUL1,1.766148e-03
FOS,BRD8,2.544793e-03
FOS,BRD2,1.653154e-03
FOS,BRCC3,6.942550e-04
FOS,BRAF,1.596622e-02
FOS,BLZF1,3.115423e-03
FOS,BLMH,7.006910e-04
FOS,BLCAP,1.204597e-03
FOS,BHLHE40,1.268605e-02
FOS,BEND6,6.198880e-04
FOS,BCOR,1.616699e-02
FOS,BCL9L,6.637720e-04
FOS,BCL6,2.999993e-03
FOS,BAZ2A,5.012962e-03
FOS,BATF3,6.637720e-04
FOS,B3GALNT2,8.018430e-03
FOS,ATXN7L1,4.160424e-02
FOS,ATP6V0B,1.555031e-02
FOS,ATP2A2,2.521365e-03
FOS,ATP13A4,3.817160e-03
FOS,ATG16L1,3.378732e-03
FOS,ATF3,1.345291e-03
FOS,ATF1,7.252532e-03
FOS,ASXL1,2.489371e-03
FOS,ASPRV1,2.009064e-03
FOS,ASCC2,3.217256e-03
FOS,ASB2,6.637720e-04
FOS,ASAP2,6.296975e-03
FOS,ARSG,1.382191e-03
FOS,ARID1B,6.523100e-04
FOS,AQP1,2.009064e-03
FOS,APBB2,2.050770e-04
FOS,SLF1,1.394946e-03
FOS,ANKRD28,2.521163e-03
FOS,ANK1,1.100995e-02
FOS,ANAPC5,1.929233e-03
FOS,AMPD3,3.019153e-03
FOS,AMN1,7.276740e-04
FOS,ALOXE3,2.214640e-02
FOS,AHI1,7.308845e-03
FOS,AHCYL2,4.803055e-03
FOS,AHCYL1,1.726942e-03
FOS,AHCY,2.101274e-02
FOS,GPAT3,6.637720e-04
FOS,AGPAT3,1.808130e-03
FOS,ADRA1A,7.388083e-03
FOS,ADORA1,7.720325e-03
FOS,ADIPOR1,2.347159e-03
FOS,ADARB2,2.783560e-03
FOS,ACAP2,3.143659e-03
FOS,ACADVL,3.419526e-02
FOS,ABR,7.768019e-03
FOS,ABHD2,8.774451e-03
FOS,ABCG2,2.214640e-02
FOS,ATF2,1.130496e-02
FOS,CEBPG,6.626433e-03
FOS,NELFB,4.305022e-03
FOS,CSNK2A1,1.070736e-02
FOS,CSNK2A2,3.217256e-03
FOS,EEF1D,4.748430e-03
FOS,ELK4,7.710688e-03
FOS,EPHB2,4.364200e-04
FOS,GTF2F2,1.088454e-02
FOS,HRAS,9.333174e-03
FOS,JUN,4.528458e-03
FOS,JUNB,8.420223e-02
FOS,JUND,1.428956e-02
FOS,KRAS,2.158990e-04
FOS,MAF,3.478461e-03
FOS,MAP3K7,1.219154e-02
FOS,MAPK1,2.983555e-03
FOS,MAPK14,4.474994e-03
FOS,MAPK3,2.642760e-04
FOS,MAPK8,1.469727e-02
FOS,MAPK9,5.121346e-03
FOS,MITF,1.534495e-03
FOS,NCOA1,1.312618e-02
FOS,NCOR2,6.870243e-03
FOS,NFATC3,2.181884e-03
FOS,NFKB1,2.724385e-02
FOS,NRAS,1.090987e-02
FOS,OPTN,8.760391e-03
FOS,PSMC5,6.113430e-04
FOS,RB1,2.904089e-03
FOS,RELA,1.112059e-03
FOS,RPS6KA1,6.637720e-04
FOS,RPS6KA4,2.045307e-03
FOS,RUNX1,3.639045e-03
FOS,RUNX2,2.714959e-03
FOS,SMARCD1,6.756380e-04
FOS,STAT1,1.077838e-03
FOS,SUMO1,7.872290e-04
FOS,SUMO2,6.756380e-04
FOS,SUMO3,1.042565e-02
FOS,TAF1,1.318893e-03
FOS,TRO,3.028890e-03
FOS,TSC22D3,2.834822e-03
FOS,USF2,6.985577e-03
FOS,CFAP57,1.333425e-03
FOS,XBP1,1.445900e-04
FOSL2,MTRNR2L8,1.430400e-04
FOSL2,LRPPRC,1.553426e-03
FOSL2,HNRNPR,1.218917e-03
FOSL2,SRRM1,1.725811e-03
FOSL2,APC2,1.324627e-02
FOSL2,PRMT5,2.885580e-04
FOSL2,UBAC1,7.408690e-04
FOSL2,SIVA1,2.885580e-04
FOSL2,CD226,2.962663e-02
FOSL2,KDM5B,3.043007e-03
FOSL2,ZNF460,7.120000e-05
FOSL2,USP20,6.637720e-04
FOSL2,NUDT3,1.813347e-03
FOSL2,ECD,7.408690e-04
FOSL2,OSBPL10,2.885580e-04
FOSL2,CLU,1.012950e-02
FOSL2,PDIK1L,1.430400e-04
FOSL2,CTSH,1.291005e-02
FOSL2,CXADR,1.430400e-04
FOSL2,EZH2,1.430400e-04
FOSL2,ACSL3,1.709448e-02
FOSL2,DAGLB,3.622720e-04
FOSL2,FDFT1,1.087151e-02
FOSL2,KCTD20,2.121076e-02
FOSL2,MTF2,1.227545e-02
FOSL2,CLASP2,9.896042e-03
FOSL2,UBXN4,2.265254e-03
FOSL2,SCFD1,2.265254e-03
FOSL2,UBR4,1.813347e-03
FOSL2,CBX5,5.116700e-04
FOSL2,RPL13A,1.901805e-03
FOSL2,FOSL2,4.852865e-02
FOSL2,CARHSP1,7.408690e-04
FOSL2,FUT8,5.376085e-03
FOSL2,GAPDH,1.890293e-02
FOSL2,TINF2,1.430400e-04
FOSL2,GPR162,4.366390e-04
FOSL2,GSPT1,1.553426e-03
FOSL2,HCFC1,1.430400e-04
FOSL2,HDAC1,1.137330e-03
FOSL2,PRMT1,5.873770e-04
FOSL2,KCNH2,2.885580e-04
FOSL2,KPNB1,1.813347e-03
FOSL2,SBK1,2.154840e-04
FOSL2,LMNA,1.607433e-02
FOSL2,MPV17,8.186790e-04
FOSL2,OPA1,1.901805e-03
FOSL2,PCSK5,5.649395e-03
FOSL2,NLE1,7.120000e-05
FOSL2,WDR74,1.430400e-04
FOSL2,GTPBP2,3.622720e-04
FOSL2,HCFC1R1,5.116700e-04
FOSL2,PPP2R5C,3.568395e-03
FOSL2,ANKRD30BL,2.319957e-02
FOSL2,TMEM127,3.622720e-04
FOSL2,NBPF1,1.218917e-03
FOSL2,NDC1,5.116700e-04
FOSL2,PRKAR2B,4.366390e-04
FOSL2,PRKCB,5.116700e-04
FOSL2,MAP2K3,4.366390e-04
FOSL2,TEX15,2.154840e-04
FOSL2,RTN4,6.682713e-03
FOSL2,ZNF512B,7.408690e-04
FOSL2,VAT1L,2.154840e-04
FOSL2,RHD,1.430400e-04
FOSL2,RPL9,1.430400e-04
FOSL2,ACSM3,1.430400e-04
FOSL2,SAMSN1,7.120000e-05
FOSL2,SFRP1,7.120000e-05
FOSL2,XPO4,1.468543e-03
FOSL2,SLC13A3,1.359651e-02
FOSL2,SKP1,1.218917e-03
FOSL2,LRRC61,7.120000e-05
FOSL2,BRCA1,7.408690e-04
FOSL2,SREBF2,1.036963e-02
FOSL2,SULT2A1,7.120000e-05
FOSL2,SUPT4H1,4.366390e-04
FOSL2,TGFBR2,5.116700e-04
FOSL2,C1R,2.885580e-04
FOSL2,UBC,3.900154e-03
FOSL2,ZNF131,2.962663e-02
FOSL2,ZNF175,3.622720e-04
FOSL2,ASPSCR1,2.214640e-02
FOSL2,THOC6,7.120000e-05
FOSL2,RHBDF2,2.885580e-04
FOSL2,TKTL1,7.120000e-05
FOSL2,CDC7,3.622720e-04
FOSL2,DYNLRB1,1.218917e-03
FOSL2,C1orf198,1.301305e-03
FOSL2,ZNF587,7.120000e-05
FOSL2,GMPS,6.637720e-04
FOSL2,SLC16A3,1.430400e-04
FOSL2,ITGB1BP1,1.474441e-02
FOSL2,COG1,3.622720e-04
FOSL2,CIAO1,5.873770e-04
FOSL2,BCAR1,4.366390e-04
FOSL2,NR1D1,2.581128e-02
FOSL2,NUP153,9.764940e-04
FOSL2,JUN,5.873770e-04
FOSL2,JUNB,3.677533e-03
FOSL2,JUND,2.581128e-02
MAFF,HNRNPR,3.003517e-03
MAFF,CWC27,9.614167e-03
MAFF,AGPAT1,8.732130e-04
MAFF,ZNF460,2.885580e-04
MAFF,COPS6,3.376244e-02
MAFF,DIDO1,1.149044e-03
MAFF,HIBADH,3.003517e-03
MAFF,SUPT16H,2.690795e-03
MAFF,RNF139,1.169399e-03
MAFF,USP18,8.732130e-04
MAFF,ECD,2.073948e-03
MAFF,RMI2,8.732130e-04
MAFF,LRRC58,3.959529e-03
MAFF,CLTC,1.061539e-03
MAFF,COL16A1,2.381427e-03
MAFF,CMBL,1.169399e-03
MAFF,CXADR,5.796140e-04
MAFF,ZNF595,2.962663e-02
MAFF,AP1G1,5.615913e-03
MAFF,AGER,2.885580e-04
MAFF,DUSP1,1.769719e-03
MAFF,TUBB,3.319176e-03
MAFF,EPB41L2,1.227201e-02
MAFF,EYA2,4.398271e-03
MAFF,FAM171A1,1.029431e-02
MAFF,VWDE,5.796140e-04
MAFF,BEND7,7.514010e-04
MAFF,FECH,8.732130e-04
MAFF,MTF2,3.637827e-03
MAFF,UBOX5,1.468219e-03
MAFF,TMCC1,3.241723e-03
MAFF,PPIP5K2,3.685031e-03
MAFF,FRAT2,2.885580e-04
MAFF,SLC7A8,8.732130e-04
MAFF,CBX5,2.336887e-03
MAFF,RPL13A,2.835754e-02
MAFF,FTH1,3.226747e-02
MAFF,FTL,2.461179e-02
MAFF,ZNF718,3.959529e-03
MAFF,GDI2,6.324570e-03
MAFF,SNX5,3.202494e-03
MAFF,RABL3,2.380957e-03
MAFF,SREK1IP1,2.512608e-02
MAFF,MRPS18B,8.732130e-04
MAFF,STXBP6,2.590971e-02
MAFF,SSU72,1.468219e-03
MAFF,GTF2E1,2.885580e-04
MAFF,OLA1,2.943525e-03
MAFF,SERPIND1,2.885580e-04
MAFF,PRMT1,2.380957e-03
MAFF,FOXN2,4.176986e-03
MAFF,SPOPL,5.859825e-03
MAFF,IDUA,5.796140e-04
MAFF,IFRD1,5.957216e-03
MAFF,IRF2BP2,5.278041e-03
MAFF,ILF3,1.011322e-03
MAFF,RHOB,1.154223e-02
MAFF,ZNF805,2.885580e-04
MAFF,LAMB1,1.169399e-03
MAFF,LASP1,3.729643e-03
MAFF,LBR,2.073948e-03
MAFF,MAFG,3.959529e-03
MAFF,MANBA,3.319176e-03
MAFF,AFF1,8.324749e-03
MAFF,PTCHD4,8.732130e-04
MAFF,NFIA,1.924785e-02
MAFF,NFATC3,7.717742e-03
MAFF,NQO2,2.073948e-03
MAFF,OPA1,6.650400e-03
MAFF,TXNDC11,3.319176e-03
MAFF,INSIG2,1.169399e-03
MAFF,PCSK5,1.824409e-02
MAFF,SCAND1,1.468219e-03
MAFF,GMPR2,1.819444e-02
MAFF,AIG1,5.701678e-02
MAFF,PDE4D,4.022596e-02
MAFF,TMEM14C,3.319176e-03
MAFF,SIRT7,3.319176e-03
MAFF,PTRH2,2.073948e-03
MAFF,PIK3R1,1.669791e-02
MAFF,GTPBP2,2.073948e-03
MAFF,RBFOX1,1.455996e-02
MAFF,AFTPH,1.917076e-03
MAFF,ZCCHC2,3.637827e-03
MAFF,BANP,4.612319e-03
MAFF,ATG2B,3.319176e-03
MAFF,PPP1R10,6.324570e-03
MAFF,PPP2R5C,8.802230e-04
MAFF,ANKRD30BL,1.468219e-03
MAFF,NBPF1,2.729837e-03
MAFF,POLR3E,3.729643e-03
MAFF,FAM222B,9.252705e-03
MAFF,PRKCB,1.769719e-03
MAFF,TEX15,3.053413e-02
MAFF,ZNFX1,4.335760e-03
MAFF,RALGAPA2,2.342134e-03
MAFF,WDR35,2.073948e-03
MAFF,BCAT2,7.717742e-03
MAFF,RBM4,8.732130e-04
MAFF,RNF5,5.796140e-04
MAFF,ACSM3,2.885580e-04
