V2,V4,X
MAFF,RBM39,1.577040e-02
MAFF,MDC1,7.980806e-02
MAFF,PDE4DIP,1.043210e-01
MAFF,FARP2,4.064647e-02
MAFF,NUP153,5.469834e-02
MAFF,MAFF,1.768383e-01
MAFF,NFE2L1,5.109133e-02
MAFF,NFE2L2,8.403297e-02
MAFF,NRF1,1.811549e-01
MAFF,PRRX1,1.549958e-01
MAFF,PSAP,1.024340e-01
GABPA,ACOT8,8.104099e-02
GABPA,PDCD6,2.536581e-01
GABPA,DNAJB6,1.763581e-01
GABPA,NR1H3,5.312262e-02
GABPA,NUBP2,8.596249e-02
GABPA,USPL1,2.378787e-02
GABPA,MRPS31,3.789950e-01
GABPA,ZMPSTE24,1.418346e-01
GABPA,NSA2,2.229649e-01
GABPA,SPON2,1.122857e-01
GABPA,UBAC1,1.019443e-01
GABPA,MCRS1,2.886342e-01
GABPA,EIF3M,1.865806e-01
GABPA,CAP1,1.589187e-02
GABPA,MRPL28,9.503759e-02
GABPA,YKT6,1.475278e-02
GABPA,ZBTB6,1.591635e-01
GABPA,NEK6,1.513837e-01
GABPA,NOXA1,7.584618e-03
GABPA,FAM114A2,2.209595e-02
GABPA,USP20,2.605335e-02
GABPA,SF3A3,6.355996e-03
GABPA,LMAN2,6.437483e-02
GABPA,EBNA1BP2,1.117606e-01
GABPA,GCN1,6.224951e-02
GABPA,SF3B2,1.899273e-01
GABPA,SNRNP27,2.873251e-01
GABPA,RER1,1.442366e-01
GABPA,KRR1,2.312313e-01
GABPA,MRPL3,1.437414e-01
GABPA,SP140,2.395026e-02
GABPA,MED8,1.714166e-01
GABPA,LYPLA2,1.824997e-02
GABPA,PHB2,1.116780e-01
GABPA,EXOC3,1.173489e-01
GABPA,HELQ,1.024443e-01
GABPA,ADPRHL1,3.102873e-02
GABPA,FBXO17,2.058647e-03
GABPA,DNAJC24,2.024958e-01
GABPA,CLNS1A,1.967273e-01
GABPA,DEGS2,1.420023e-02
GABPA,MTERF4,3.065497e-01
GABPA,METTL6,2.464305e-01
GABPA,GRPEL2,1.880048e-01
GABPA,ASB6,1.390251e-01
GABPA,ROMO1,1.561721e-01
GABPA,ZSWIM3,6.487129e-02
GABPA,ALG10B,1.044278e-02
GABPA,HNRNPA1L2,7.758976e-02
GABPA,TMEM199,2.367150e-02
GABPA,CFAP57,6.440121e-02
GABPA,TTC14,6.359732e-02
GABPA,NXNL2,4.731810e-02
GABPA,TTC39B,1.039673e-01
GABPA,ZNF846,8.709564e-02
GABPA,AKR1C1,5.718537e-02
GABPA,DDOST,2.999443e-02
GABPA,DHX8,1.115548e-01
GABPA,ZNF384,2.880745e-03
GABPA,DMPK,1.309490e-01
GABPA,E2F4,1.627040e-01
GABPA,ECE1,4.151109e-02
GABPA,AGO3,4.682904e-01
GABPA,EIF2B1,9.595571e-03
GABPA,ACSF3,2.062367e-01
GABPA,EME2,1.025945e-01
GABPA,TIGD1,1.121075e-03
GABPA,ETFB,2.304956e-01
GABPA,ETV4,1.740084e-01
GABPA,FABP3,4.298439e-02
GABPA,ACSL3,2.020578e-01
GABPA,MRPL21,2.067547e-01
GABPA,ALKBH3,1.115761e-01
GABPA,C6orf89,1.091922e-01
GABPA,ZSCAN25,1.255921e-01
GABPA,FGFR3,6.839666e-02
GABPA,FGL1,2.319957e-02
GABPA,MTF2,1.515527e-01
GABPA,WDR37,1.680031e-01
GABPA,CARD8,5.227487e-03
GABPA,PDCD11,6.697790e-02
GABPA,HMGXB3,1.039729e-01
GABPA,SNRNP200,3.088413e-01
GABPA,ZBTB43,1.778829e-01
GABPA,MAPK8IP3,1.954925e-01
GABPA,FBXO28,4.174546e-02
GABPA,CSTF2T,1.324537e-01
GABPA,FBXW11,1.717654e-02
GABPA,SZT2,3.451632e-01
GABPA,NUDCD3,3.927773e-02
GABPA,SEC11A,1.804258e-01
GABPA,TNPO3,5.005543e-02
GABPA,SMUG1,2.464587e-01
GABPA,LSM5,9.146110e-02
GABPA,PPIL2,8.704169e-02
GABPA,PRPF6,1.273777e-01
GABPA,MTOR,1.735911e-01
GABPA,GABPA,3.987559e-01
GABPA,ZNF549,6.599405e-02
GABPA,NIPBL,1.687450e-01
GABPA,GALK2,1.221183e-02
GABPA,ANAPC15,5.193489e-02
GABPA,DPCD,7.186379e-02
GABPA,UNC50,2.002751e-01
GABPA,AAR2,2.978822e-01
GABPA,FAM32A,1.209808e-01
GABPA,LTN1,2.924826e-02
GABPA,POLDIP2,1.476233e-01
GABPA,MTG2,1.254579e-01
GABPA,INTS1,1.609147e-01
GABPA,FBXW2,7.282463e-02
GABPA,SPAG8,1.598588e-01
GABPA,B3GAT3,6.575503e-02
GABPA,LRRC29,1.105604e-02
GABPA,FBXL6,1.222128e-01
GABPA,FBXW8,5.253041e-02
GABPA,FBXO22,6.143740e-02
GABPA,RPS6KC1,6.189424e-02
GABPA,TRUB2,2.839209e-01
GABPA,GJB1,1.291005e-02
GABPA,NDOR1,1.853556e-01
GABPA,SERP1,6.385880e-02
GABPA,CHMP2A,5.339978e-02
GABPA,KLHL20,1.944910e-01
GABPA,TNRC6A,1.284710e-01
GABPA,POLL,1.318060e-01
GABPA,EML4,2.088370e-01
GABPA,GOLGA1,1.700879e-01
GABPA,GOLGA3,5.957676e-02
GABPA,ZNF740,1.212443e-01
GABPA,KIAA0825,2.003577e-02
GABPA,P2RY8,1.603387e-01
GABPA,GPS2,8.861575e-02
GABPA,C19orf53,4.877183e-02
GABPA,DBNL,1.496904e-02
GABPA,TMEM230,1.029785e-01
GABPA,TMEM208,2.192330e-03
GABPA,GTF2H2,2.070000e-01
GABPA,GTF2H3,8.884767e-02
GABPA,SENP1,7.207146e-02
GABPA,NME7,9.354032e-02
GABPA,EPN1,2.828249e-02
GABPA,GPR132,5.642139e-02
GABPA,SERPIND1,2.062354e-02
GABPA,SOX8,1.250001e-01
GABPA,STOML2,6.686775e-03
GABPA,HLF,2.737146e-02
GABPA,JMJD8,1.759467e-01
GABPA,OXLD1,1.680801e-01
GABPA,CCDC137,2.983780e-01
GABPA,DCDC1,7.659323e-03
GABPA,IDH3B,6.767628e-02
GABPA,ZSCAN22,1.500743e-01
GABPA,APOH,1.625506e-01
GABPA,IGHMBP2,2.440405e-01
GABPA,IGSF1,5.808124e-02
GABPA,KIF22,1.947227e-01
GABPA,COA6,1.666882e-01
GABPA,ARHGAP1,1.840717e-02
GABPA,MAN2C1,1.302987e-01
GABPA,MDH2,1.709063e-01
GABPA,MFAP3,3.825854e-03
GABPA,MTIF2,1.897226e-01
GABPA,MTTP,1.027975e-01
GABPA,NCL,1.791473e-01
GABPA,NDUFB7,7.599117e-02
GABPA,NDUFB9,2.058181e-01
GABPA,NDUFS3,1.032966e-01
GABPA,NFKBIL1,5.266879e-02
GABPA,COA5,1.167042e-01
GABPA,P2RY11,2.038954e-01
GABPA,PAFAH1B2,9.989319e-02
GABPA,COL5A3,4.800332e-03
GABPA,TPRKB,6.572559e-02
GABPA,SLC35C2,2.508488e-02
GABPA,RRP15,3.345566e-01
GABPA,MRPS18C,4.624027e-02
GABPA,TVP23B,4.662495e-02
GABPA,NOSIP,8.260034e-02
GABPA,FCF1,2.330948e-01
GABPA,NDUFA13,1.014386e-02
GABPA,RRNAD1,8.401204e-02
GABPA,METTL9,8.613180e-04
GABPA,COQ4,1.985705e-01
GABPA,COMMD2,2.296273e-02
GABPA,CHCHD2,1.469231e-01
GABPA,ING4,2.000202e-01
GABPA,RSL24D1,2.533082e-01
GABPA,TACO1,1.285692e-01
GABPA,EMC4,3.152341e-01
GABPA,TMEM69,1.358567e-01
GABPA,MRPL27,1.091740e-01
GABPA,CDKL3,1.925883e-01
GABPA,SCAND1,8.915347e-02
GABPA,PCYT1A,1.182490e-01
GABPA,TIMMDC1,3.937895e-01
GABPA,PDCD2,5.673753e-02
GABPA,MBTPS2,2.275334e-01
GABPA,CSAD,1.338396e-01
GABPA,TRAPPC4,6.648176e-02
GABPA,HEMK1,2.370739e-02
GABPA,EVL,2.439963e-02
GABPA,TRMT112,2.688012e-01
GABPA,ZC3HC1,4.890189e-02
GABPA,SIRT6,3.379770e-01
GABPA,MED15,1.219238e-01
GABPA,SF3B6,1.739305e-01
GABPA,PPIL1,1.881983e-01
GABPA,MRPS23,8.519714e-02
GABPA,CDK5RAP1,3.645413e-01
GABPA,STYXL1,7.348135e-02
GABPA,SERPINF1,7.264917e-03
GABPA,ACP2,1.279552e-01
GABPA,PLCG2,1.009996e-01
GABPA,PPIL3,1.443775e-01
GABPA,YBEY,2.224783e-01
GABPA,DPM3,1.301875e-01
GABPA,KCTD5,2.230557e-01
GABPA,TMCO1,2.131877e-01
GABPA,EXOSC4,8.875654e-02
GABPA,POU2F2,1.767996e-01
GABPA,MED18,5.962702e-02
GABPA,GIN1,1.936938e-01
GABPA,LRRC49,6.116570e-02
GABPA,PIGG,6.673325e-02
GABPA,ELOVL2,7.875373e-02
GABPA,TRMT10C,2.509478e-01
GABPA,EXD3,2.590079e-01
GABPA,ADPRHL2,3.008062e-02
GABPA,MRPL16,3.166451e-02
GABPA,AURKAIP1,6.087485e-02
GABPA,MRPL20,1.238081e-01
GABPA,RBM28,3.104502e-01
GABPA,SRBD1,7.616961e-03
GABPA,ZDHHC4,2.548354e-01
GABPA,SDAD1,2.384317e-01
GABPA,APPL2,3.747105e-01
GABPA,UQCC1,2.175625e-01
GABPA,BRF2,3.254722e-03
GABPA,IMPACT,4.993703e-03
GABPA,ANKRD30BL,5.327499e-02
GABPA,PRKAB1,6.148893e-02
GABPA,NBPF1,1.682502e-01
GABPA,TRMU,3.277832e-02
GABPA,KBTBD4,2.785446e-01
GABPA,WDR11,6.751835e-02
GABPA,PCID2,2.816883e-02
GABPA,DCP1A,7.450898e-02
GABPA,DMAP1,2.316070e-01
GABPA,THAP10,1.083142e-01
GABPA,PSMB7,1.195222e-01
GABPA,OTUD7B,5.403106e-02
GABPA,SHD,2.612617e-01
GABPA,ADPRM,3.033822e-02
GABPA,TOMM22,2.076991e-02
GABPA,PSMC2,2.018300e-01
GABPA,REXO4,1.906108e-01
GABPA,INTS12,1.710909e-01
GABPA,NUP107,2.046544e-01
GABPA,PSMD11,1.968816e-01
GABPA,GRAMD1A,1.176083e-01
GABPA,QSOX1,8.306146e-02
GABPA,ZBTB26,1.713107e-01
GABPA,DDX55,1.394864e-01
GABPA,GATAD1,2.457175e-01
GABPA,RAB40C,1.207992e-01
GABPA,CCAR2,1.172082e-01
GABPA,PTPRE,1.674924e-01
GABPA,KDM5A,4.128108e-02
GABPA,UBL5,1.149133e-01
GABPA,RFC2,6.886593e-02
GABPA,C12orf10,1.380913e-01
GABPA,NIF3L1,4.953426e-02
GABPA,RPL29,1.926233e-01
GABPA,RPL37,3.394331e-01
GABPA,RPS6,2.418375e-01
GABPA,RPS7,2.733407e-01
GABPA,RPS18,3.071042e-01
GABPA,RPS20,1.081856e-01
GABPA,RPS21,5.936079e-02
GABPA,RPS25,3.843858e-01
GABPA,VPS52,7.235082e-02
GABPA,SCML1,6.386869e-02
GABPA,SCO1,2.129142e-01
GABPA,MANBAL,7.874298e-02
GABPA,SEC13,2.800691e-01
GABPA,DUS1L,2.335921e-02
GABPA,NOC3L,2.857765e-01
GABPA,SFSWAP,3.863390e-01
GABPA,NOM1,1.028608e-01
GABPA,SGK1,6.662392e-02
GABPA,VPS16,8.028174e-02
GABPA,IPPK,1.868730e-01
GABPA,PCED1A,2.012978e-01
GABPA,NMNAT1,1.892728e-01
GABPA,CCDC71,2.086670e-01
GABPA,MRPL40,2.164096e-01
GABPA,JMJD4,1.409549e-01
GABPA,SLC2A5,5.110377e-02
GABPA,BRD9,6.605482e-02
GABPA,MRPS34,1.081822e-01
GABPA,MTMR9,1.743039e-01
GABPA,SNRPB,7.683576e-02
GABPA,SNRPE,1.852478e-01
GABPA,SP2,1.452037e-01
GABPA,BRCA1,1.239318e-01
GABPA,SSBP1,3.272428e-01
GABPA,SSR2,1.029513e-02
GABPA,STAT5B,1.342389e-01
GABPA,SULT1A2,1.584194e-01
GABPA,SULT1A1,2.698292e-01
GABPA,SULT2B1,5.772946e-02
GABPA,SULT2A1,1.272411e-01
GABPA,SUPT4H1,8.728569e-02
GABPA,TAF12,1.730406e-01
GABPA,TBP,4.193188e-02
GABPA,PPP1R11,1.422931e-01
GABPA,TRAPPC10,1.562851e-01
GABPA,TNFAIP1,9.204297e-02
GABPA,TPM3,1.544991e-01
GABPA,C3,2.336474e-01
GABPA,TTF1,2.172952e-01
GABPA,TUFM,2.002940e-01
GABPA,HIRA,9.162282e-02
GABPA,UBE2G2,7.539643e-02
GABPA,NR1H2,1.153361e-01
GABPA,VPS51,1.120939e-01
GABPA,ZNHIT2,4.107863e-02
GABPA,TMEM258,4.288104e-02
GABPA,ZNF3,1.809962e-02
GABPA,ZNF35,4.827268e-02
GABPA,CA5A,1.901012e-01
GABPA,ZSCAN9,1.870248e-01
GABPA,ZNF205,9.728571e-03
GABPA,YIPF2,7.913037e-02
GABPA,SECISBP2,1.729439e-01
GABPA,ASPSCR1,1.846739e-01
GABPA,MAPKAP1,1.373157e-01
GABPA,BAG6,2.110939e-01
GABPA,DCAF10,2.491065e-01
GABPA,NELFE,2.661093e-01
GABPA,WDR25,2.526674e-01
GABPA,SLC52A2,2.647679e-01
GABPA,MRPL24,1.575080e-01
GABPA,MUL1,3.272457e-02
GABPA,OGFOD2,1.885916e-01
GABPA,YRDC,5.260353e-02
GABPA,TEFM,3.522531e-02
GABPA,ZNF668,1.274094e-01
GABPA,MICALL2,8.236740e-02
GABPA,MYH14,5.022098e-02
GABPA,ZNF408,5.008834e-02
GABPA,GSTCD,1.758939e-01
GABPA,CPSF7,1.396102e-01
GABPA,MORN1,1.293717e-01
GABPA,ZNF696,5.469483e-02
GABPA,FBXL18,1.448544e-01
GABPA,RPF1,1.647796e-01
GABPA,NUP214,3.365818e-03
GABPA,TIGD6,5.305946e-02
GABPA,SHARPIN,4.396195e-02
GABPA,ARPC5L,1.649255e-01
GABPA,LAS1L,2.081495e-01
GABPA,CAPS,3.168806e-01
GABPA,NUF2,4.768423e-02
GABPA,C18orf21,2.430516e-02
GABPA,RIOK1,2.156125e-01
GABPA,KCTD10,1.493708e-01
GABPA,EIF2A,1.916230e-01
GABPA,TATDN1,8.582845e-02
GABPA,TMEM222,1.247581e-01
GABPA,ZNF394,1.900932e-02
GABPA,RPF2,1.562630e-01
GABPA,WDR24,7.182675e-02
GABPA,MED10,1.526870e-04
GABPA,SLF1,3.562266e-03
GABPA,PSMG3,5.579531e-02
GABPA,EIF1AD,4.812035e-02
GABPA,WDR83,1.102888e-01
GABPA,UTP23,9.730008e-02
GABPA,VPS25,9.348212e-02
GABPA,CCDC77,8.379886e-02
GABPA,LZIC,2.123142e-01
GABPA,TMEM101,1.450733e-01
GABPA,GFM2,7.997090e-02
GABPA,EFCAB7,8.925524e-02
GABPA,CUL4A,2.573512e-01
GABPA,MRPL43,6.024130e-02
GABPA,USP30,2.003447e-01
GABPA,ZBTB45,3.999469e-03
GABPA,PPP1R15B,3.239002e-03
GABPA,ALG10,3.637975e-02
GABPA,UBL7,5.265392e-02
GABPA,FAM207A,1.117487e-01
GABPA,EAF1,7.848943e-02
GABPA,NKD1,6.160510e-02
GABPA,THOC5,1.740859e-01
GABPA,RUVBL1,1.242186e-01
GABPA,RFXANK,2.331472e-01
GABPA,JRK,1.153918e-01
GABPA,SKAP1,1.514863e-01
GABPA,RAB11A,1.142644e-01
GABPA,CCNK,2.434530e-01
GABPA,DPM1,1.772677e-01
GABPA,BANF1,2.215737e-01
GABPA,AP1G2,6.876422e-02
GABPA,FUBP3,3.049862e-01
GABPA,TOP3B,2.428752e-01
GABPA,UBE3B,3.488324e-01
GABPA,TAF1C,1.009664e-01
GABPA,IFT20,2.586785e-01
GABPA,KNSTRN,6.654332e-02
GABPA,ZNF622,2.006787e-01
GABPA,NFS1,1.007030e-01
GABPA,SPSB3,1.063270e-01
GABPA,SART1,6.001901e-02
GABPA,TRIM41,2.787585e-01
GABPA,DPP9,1.659106e-03
GABPA,SLC39A13,1.760813e-02
GABPA,RNF185,8.012007e-02
GABPA,SLC33A1,1.553928e-01
GABPA,ZNF461,3.599813e-01
GABPA,ITGB1BP1,8.656732e-02
GABPA,DPH7,2.612060e-01
GABPA,ZNF276,2.652961e-01
GABPA,COPS2,6.129167e-02
GABPA,TRIP4,7.033067e-02
GABPA,ARMC6,4.781110e-02
GABPA,UBE4A,1.346106e-02
GABPA,TMEM203,2.535979e-02
GABPA,MED23,1.054018e-02
GABPA,QKI,8.769041e-02
GABPA,EIF4E2,4.476699e-02
GABPA,PSMF1,2.069641e-01
GABPA,SEC22B,8.581703e-02
GABPA,VPS9D1,1.033122e-01
GABPA,MTRF1,2.169720e-01
GABPA,SEC24C,1.807851e-01
GABPA,CTR9,1.312619e-01
GABPA,AQR,7.253440e-03
GABPA,ZSCAN12,6.902097e-03
GABPA,BMS1,2.714370e-01
GABPA,SPATA2,7.191281e-02
GABPA,AREL1,1.434114e-01
GABPA,ZZZ3,2.138604e-01
GABPA,ZZEF1,1.371277e-01
GABPA,ZYX,1.041975e-01
GABPA,ZSCAN29,4.941000e-02
GABPA,ZSCAN20,7.278131e-02
GABPA,ZRANB3,2.714874e-02
GABPA,ZRANB2,1.212918e-01
GABPA,ZPBP,9.889116e-02
GABPA,ZNRF2,2.190085e-01
GABPA,ZNHIT1,1.194613e-01
GABPA,ZNF880,1.145452e-01
GABPA,ZNF850,4.518365e-02
GABPA,ZNF836,2.046977e-01
GABPA,ZNF830,2.040455e-01
GABPA,ZNF829,7.200226e-02
GABPA,ZNF81,5.255053e-02
GABPA,ZNF808,9.419730e-03
GABPA,ZNF805,6.822578e-03
GABPA,ZNF791,3.515425e-01
GABPA,ZNF79,7.432679e-02
GABPA,ZNF787,7.597401e-02
GABPA,ZNF785,1.748331e-01
GABPA,ZNF782,2.658972e-01
GABPA,ZNF778,3.623357e-01
GABPA,ZNF776,1.057611e-01
GABPA,ZNF766,2.428586e-01
GABPA,ZNF749,2.393238e-02
GABPA,ZNF718,5.897297e-02
GABPA,ZNF717,4.734219e-02
GABPA,ZNF707,2.398192e-02
GABPA,ZNF70,1.267038e-01
GABPA,ZNF7,2.872577e-01
GABPA,ZNF687,2.176120e-01
GABPA,ZNF684,7.750476e-02
GABPA,ZNF682,1.843149e-01
GABPA,ZNF677,1.861407e-01
GABPA,ZNF674,5.229084e-02
GABPA,KRBOX4,9.602934e-02
GABPA,ZNF671,7.791583e-02
GABPA,ZNF670-ZNF695,1.936199e-01
GABPA,ZFP69,8.058250e-02
GABPA,ZNF641,2.068125e-01
GABPA,ZNF623,2.797775e-01
GABPA,ZNF616,1.534202e-01
GABPA,ZNF610,1.263828e-01
GABPA,ZNF606,7.567764e-03
GABPA,ZNF598,5.076855e-02
GABPA,ZNF597,1.788855e-01
GABPA,ZNF596,1.476090e-01
GABPA,ZNF595,3.193586e-01
GABPA,ZNF594,2.060892e-01
GABPA,ZNF593,1.558028e-01
GABPA,ZNF585B,1.154620e-01
GABPA,ZNF584,1.468888e-01
GABPA,ZNF582,2.436807e-01
GABPA,ZNF578,1.814116e-01
GABPA,ZNF574,1.075538e-01
GABPA,ZNF570,2.442221e-01
GABPA,ZNF569,2.127760e-01
GABPA,ZNF568,1.210387e-01
GABPA,ZNF567,1.735247e-01
GABPA,ZNF562,2.725638e-01
GABPA,ZNF561,2.432105e-01
GABPA,ZNF557,1.786136e-01
GABPA,ZNF552,1.802846e-01
GABPA,ZNF544,5.144555e-03
GABPA,ZNF528,3.311008e-02
GABPA,ZNF518A,2.335138e-01
GABPA,ZNF513,6.313985e-02
GABPA,ZNF512,1.275438e-01
GABPA,ZNF497,3.847374e-02
GABPA,ZNF496,1.136789e-01
GABPA,ZNF490,1.749961e-01
GABPA,ZNF487,2.476353e-02
GABPA,ZNF473,1.171906e-01
GABPA,ZNF460,7.345184e-02
GABPA,ZNF449,2.189069e-01
GABPA,ZNF441,1.124149e-01
GABPA,ZNF398,1.866560e-01
GABPA,ZNF333,3.651332e-01
GABPA,ZNF329,2.100801e-01
GABPA,ZNF324,3.523194e-01
GABPA,ZNF322,2.075861e-01
GABPA,ZNF319,9.514082e-02
GABPA,ZNF317,6.419350e-02
GABPA,ZNF302,5.836702e-02
GABPA,ZBTB21,1.300725e-01
GABPA,ZNF277,2.445104e-01
GABPA,ZNF275,1.235362e-01
GABPA,ZNF267,2.124189e-01
GABPA,ZNF266,2.448627e-01
GABPA,ZNF263,1.143351e-01
GABPA,ZPR1,6.080890e-02
GABPA,ZNF256,1.149382e-01
GABPA,ZNF250,1.369513e-01
GABPA,ZNF24,1.122969e-01
GABPA,ZNF239,5.030799e-02
GABPA,ZNF226,8.168420e-02
GABPA,ZNF215,6.110405e-02
GABPA,ZNF213,1.567695e-01
GABPA,ZNF202,1.559383e-01
GABPA,ZNF200,1.537836e-01
GABPA,ZNF2,9.068367e-02
GABPA,ZNF197,1.227484e-01
GABPA,ZKSCAN8,3.178841e-01
GABPA,ZNF184,2.074053e-01
GABPA,ZNF18,1.253638e-01
GABPA,ZNF175,8.162669e-02
GABPA,ZKSCAN7,2.136143e-01
GABPA,ZNF160,1.644922e-01
GABPA,ZNF143,7.886768e-02
GABPA,ZNF142,2.549088e-02
GABPA,ZNF140,1.628433e-01
GABPA,ZNF138,4.147452e-02
GABPA,ZNF136,2.281705e-01
GABPA,ZNF134,2.585256e-01
GABPA,ZNF133,1.383705e-01
GABPA,ZNF132,1.829306e-01
GABPA,ZNF131,1.876035e-01
GABPA,ZNF124,3.405118e-01
GABPA,ZNF121,2.459959e-01
GABPA,ZNF101,9.452502e-03
GABPA,ZMYND12,1.708512e-01
GABPA,ZKSCAN5,1.922017e-01
GABPA,ZKSCAN3,1.453386e-01
GABPA,ZKSCAN1,1.701173e-01
GABPA,ZFPL1,3.416432e-02
GABPA,ZFP64,2.870442e-01
GABPA,ZFP62,8.516691e-02
GABPA,ZFP37,1.300867e-01
GABPA,ZFP3,2.062313e-01
GABPA,ZFC3H1,2.161224e-01
GABPA,ZFAND2A,5.933541e-02
GABPA,ZER1,1.021400e-01
GABPA,ZEB2,1.659532e-01
GABPA,ZDHHC7,2.958127e-01
GABPA,ZDHHC6,1.570231e-01
GABPA,ZDHHC5,6.444350e-02
GABPA,ZDHHC24,8.687086e-02
GABPA,ZDHHC21,2.507275e-01
GABPA,ZDHHC13,1.661967e-01
GABPA,ZCCHC9,6.019247e-02
GABPA,ZCCHC7,1.224685e-01
GABPA,ZC3H18,1.761970e-01
GABPA,ZC3H13,4.724996e-02
GABPA,ZBTB8OS,3.377293e-02
GABPA,ZBTB49,1.623915e-01
GABPA,ZBTB34,1.296320e-01
GABPA,ZBTB2,1.728657e-01
GABPA,ZBTB17,1.139035e-01
GABPA,ZBTB1,1.064198e-01
GABPA,ZBED5,1.637585e-03
GABPA,ZADH2,3.267506e-01
GABPA,YWHAE,1.658992e-01
GABPA,YWHAB,1.894067e-01
GABPA,YTHDF3,3.525936e-02
GABPA,YME1L1,1.086353e-01
GABPA,YIPF5,8.637483e-02
GABPA,YIPF4,2.122971e-01
GABPA,YIPF3,2.956116e-01
GABPA,YES1,1.201013e-01
GABPA,YDJC,4.594505e-02
GABPA,YAF2,2.765176e-02
GABPA,XRN2,2.410821e-01
GABPA,XRCC5,2.594858e-01
GABPA,XRCC4,2.287289e-01
GABPA,XPOT,1.208775e-02
GABPA,XPNPEP3,1.023123e-01
GABPA,XPC,1.898038e-01
GABPA,XKR6,2.345207e-01
GABPA,WWP2,1.816753e-01
GABPA,WWOX,1.982480e-01
GABPA,WRNIP1,4.411877e-02
GABPA,WRAP73,8.835438e-02
GABPA,WRAP53,2.228889e-01
GABPA,PYM1,1.468653e-03
GABPA,WFDC3,5.793760e-02
GABPA,WDYHV1,1.128218e-01
GABPA,WDR93,1.127047e-01
GABPA,WDR78,3.289615e-01
GABPA,WDR76,5.608540e-02
GABPA,WDR75,1.694114e-01
GABPA,WDR74,6.865645e-02
GABPA,WDR73,4.328466e-02
GABPA,WDR61,2.069324e-01
GABPA,WDR59,1.310435e-01
GABPA,WDR55,1.586205e-01
GABPA,WDR48,4.470765e-02
GABPA,WDR46,3.713735e-02
GABPA,WDR45,6.245572e-02
GABPA,WDR4,2.948346e-02
GABPA,WDR36,2.633981e-01
GABPA,WDR35,3.789661e-02
GABPA,WDR3,5.721219e-02
GABPA,WDR27,5.687992e-02
GABPA,WDR26,4.732306e-03
GABPA,CFAP52,1.751433e-01
GABPA,WDPCP,1.396309e-01
GABPA,WDFY2,9.698653e-02
GABPA,WBP1L,3.199023e-01
GABPA,WBP11,5.320131e-03
GABPA,WASL,2.903585e-02
GABPA,WASF1,4.122059e-02
GABPA,WAC,2.550017e-01
GABPA,VTI1A,3.681644e-02
GABPA,VTA1,2.341015e-01
GABPA,VSNL1,2.075390e-01
GABPA,VRK3,1.153025e-01
GABPA,VPS8,2.628142e-01
GABPA,VPS72,2.149711e-01
GABPA,VPS53,2.749308e-02
GABPA,VPS4B,2.119442e-01
GABPA,VPS45,1.046213e-01
GABPA,VPS41,2.468348e-01
GABPA,VPS39,7.406258e-02
GABPA,VPS37C,1.250819e-01
GABPA,VPS36,1.189424e-01
GABPA,VPS18,1.382947e-01
GABPA,VPS13B,1.489477e-01
GABPA,VPS11,2.213230e-01
GABPA,VMP1,3.058642e-03
GABPA,VILL,1.770769e-01
GABPA,VHL,1.061303e-01
GABPA,VEZF1,2.369662e-01
GABPA,VDAC1,3.719556e-02
GABPA,VCPIP1,3.437498e-02
GABPA,VAPB,9.584900e-02
GABPA,VAMP7,1.655431e-02
GABPA,VAC14,2.347521e-01
GABPA,UVSSA,3.722610e-02
GABPA,UVRAG,8.283056e-02
GABPA,UTP6,2.430986e-01
GABPA,UTP3,2.034170e-01
GABPA,UTP18,1.375127e-01
GABPA,UTP14A,1.224403e-01
GABPA,USP9X,1.217265e-02
GABPA,USP5,1.769887e-01
GABPA,USP48,5.492602e-02
GABPA,USP4,2.343039e-01
GABPA,USP39,3.244012e-01
GABPA,USP38,1.498623e-01
GABPA,USP37,2.434497e-01
GABPA,USP36,3.261758e-01
GABPA,USP34,2.606634e-01
GABPA,USP33,8.613831e-02
GABPA,USP32,1.349321e-01
GABPA,USP3,1.201935e-01
GABPA,USP19,2.411590e-02
GABPA,USP16,6.264451e-02
GABPA,USP11,1.748851e-01
GABPA,USHBP1,1.253902e-01
GABPA,USF1,1.028918e-02
GABPA,USE1,1.270253e-01
GABPA,URM1,7.834540e-02
GABPA,UQCRQ,9.155180e-02
GABPA,UQCR11,1.062292e-01
GABPA,UNG,5.534676e-02
GABPA,UNC45A,1.482457e-01
GABPA,UMPS,1.603317e-01
GABPA,ULK3,2.283108e-01
GABPA,UGGT2,6.036907e-03
GABPA,UGGT1,3.678054e-01
GABPA,UEVLD,8.184673e-02
GABPA,UCK1,1.077933e-01
GABPA,UBXN8,2.276529e-01
GABPA,UBXN6,4.053587e-02
GABPA,UBXN2B,1.063786e-01
GABPA,UBXN10,8.674118e-02
GABPA,UBXN1,5.832046e-02
GABPA,UBR4,5.312796e-02
GABPA,UBR3,2.739278e-01
GABPA,UBR1,1.202986e-01
GABPA,UBP1,8.731314e-02
GABPA,UBOX5,3.758496e-02
GABPA,UBE2Z,1.106627e-02
GABPA,UBE2V2,1.102412e-01
GABPA,UBE2Q1,5.359142e-02
GABPA,UBE2N,1.764217e-02
GABPA,UBE2M,3.042979e-02
GABPA,UBE2L3,2.541241e-01
GABPA,UBE2J2,1.686148e-01
GABPA,UBE2E3,9.153832e-02
GABPA,UBE2D1,1.735948e-02
GABPA,UBE2B,2.499752e-01
GABPA,UBAP2L,3.271267e-03
